zipcode,state,population,is_sud_rehab_clinic_per_100k,is_sud_rehab_clinic_per_100k_capped_viz
38139,TN,16734.0,5.975857535556353,5.975857535556353
43528,OH,16746.0,5.9715753015645525,5.9715753015645525
19087,PA,33501.0,5.9699710456404285,5.9699710456404285
91321,CA,33560.0,5.959475566150179,5.959475566150179
07208,NJ,33561.0,5.959297994696225,5.959297994696225
44092,OH,16786.0,5.957345406886692,5.957345406886692
94952,CA,33619.0,5.949016924953151,5.949016924953151
85009,AZ,50439.0,5.947778504728484,5.947778504728484
77013,TX,16815.0,5.947071067499257,5.947071067499257
30236,GA,50446.0,5.946953177655315,5.946953177655315
33173,FL,33648.0,5.943889681407513,5.943889681407513
44410,OH,16824.0,5.943889681407513,5.943889681407513
44905,OH,16827.0,5.942829975634397,5.942829975634397
66202,KS,16827.0,5.942829975634397,5.942829975634397
33066,FL,16845.0,5.936479667557139,5.936479667557139
85301,AZ,67380.0,5.936479667557139,5.936479667557139
77536,TX,33693.0,5.935951087763037,5.935951087763037
35957,AL,16849.0,5.935070330583418,5.935070330583418
60302,IL,33698.0,5.935070330583418,5.935070330583418
60626,IL,50548.0,5.934952916040199,5.934952916040199
91107,CA,33729.0,5.9296154644371315,5.9296154644371315
08691,NJ,16866.0,5.929088106249258,5.929088106249258
24014,VA,16869.0,5.928033671231253,5.928033671231253
61008,IL,33747.0,5.926452721723412,5.926452721723412
45202,OH,16883.0,5.923117929277972,5.923117929277972
72703,AR,33767.0,5.9229425178428645,5.9229425178428645
56301,MN,33786.0,5.91961167347422,5.91961167347422
60154,IL,16895.0,5.9189109203906485,5.9189109203906485
17522,PA,33848.0,5.90876861262113,5.90876861262113
57703,SD,16933.0,5.905628063544558,5.905628063544558
10036,NY,33868.0,5.9052793197118225,5.9052793197118225
91941,CA,33895.0,5.900575306092344,5.900575306092344
98445,WA,33927.0,5.895009874141539,5.895009874141539
15017,PA,16971.0,5.892404690354133,5.892404690354133
47111,IN,16972.0,5.8920575064812635,5.8920575064812635
85040,AZ,33993.0,5.883564263230665,5.883564263230665
33321,FL,51011.0,5.881084471976632,5.881084471976632
84020,UT,51017.0,5.880392810239724,5.880392810239724
23462,VA,68045.0,5.8784627819825115,5.8784627819825115
39553,MS,17032.0,5.871301080319399,5.871301080319399
53718,WI,17034.0,5.870611717740989,5.870611717740989
99336,WA,51127.0,5.867741115261994,5.867741115261994
62568,IL,17043.0,5.867511588335387,5.867511588335387
40208,KY,17048.0,5.865790708587517,5.865790708587517
29577,SC,34109.0,5.863555073441027,5.863555073441027
33133,FL,34141.0,5.858059224978764,5.858059224978764
57501,SD,17083.0,5.853772756541591,5.853772756541591
33415,FL,51251.0,5.853544321086417,5.853544321086417
02351,MA,17085.0,5.8530875036581795,5.8530875036581795
17745,PA,17096.0,5.84932147870847,5.84932147870847
60455,IL,17098.0,5.8486372675166685,5.8486372675166685
85022,AZ,51314.0,5.8463577191409755,5.8463577191409755
64111,MO,17112.0,5.84385226741468,5.84385226741468
36108,AL,17117.0,5.84214523573056,5.84214523573056
15025,PA,17118.0,5.84180394905947,5.84180394905947
60169,IL,34248.0,5.83975706610605,5.83975706610605
32792,FL,51376.0,5.8393023980068515,5.8393023980068515
37210,TN,17134.0,5.836348780203105,5.836348780203105
21085,MD,17142.0,5.8336250145840625,5.8336250145840625
84405,UT,34285.0,5.833454863642992,5.833454863642992
02806,RI,17153.0,5.829883985308692,5.829883985308692
03104,NH,34324.0,5.8268267101736395,5.8268267101736395
92117,CA,51505.0,5.82467721580429,5.82467721580429
76015,TX,17185.0,5.819028222286878,5.819028222286878
33948,FL,17190.0,5.817335660267598,5.817335660267598
55444,MN,17214.0,5.809225049378413,5.809225049378413
22405,VA,34430.0,5.808887598024978,5.808887598024978
37748,TN,17227.0,5.804841237592152,5.804841237592152
37421,TN,51686.0,5.804279688890609,5.804279688890609
44126,OH,17235.0,5.802146794313896,5.802146794313896
68508,NE,17249.0,5.797437532610586,5.797437532610586
98003,WA,51751.0,5.796989430155938,5.796989430155938
75701,TX,34502.0,5.796765404904064,5.796765404904064
85048,AZ,34524.0,5.793071486502144,5.793071486502144
07730,NJ,17263.0,5.7927359091699016,5.7927359091699016
07733,NJ,17266.0,5.791729410401946,5.791729410401946
30274,GA,34537.0,5.79089092856936,5.79089092856936
02481,MA,17280.0,5.787037037037037,5.787037037037037
61102,IL,17281.0,5.786702158439905,5.786702158439905
24210,VA,17284.0,5.785697755149271,5.785697755149271
80911,CO,34577.0,5.784191803800214,5.784191803800214
24333,VA,17309.0,5.777341267548675,5.777341267548675
22042,VA,34638.0,5.774005427565101,5.774005427565101
27523,NC,17320.0,5.773672055427252,5.773672055427252
56601,MN,34647.0,5.772505556036597,5.772505556036597
77087,TX,34654.0,5.771339527904426,5.771339527904426
71291,LA,34670.0,5.768676088837612,5.768676088837612
92583,CA,34674.0,5.768010613139528,5.768010613139528
95206,CA,69350.0,5.767844268204759,5.767844268204759
33311,FL,69413.0,5.76260930949534,5.76260930949534
61104,IL,17354.0,5.762360262763628,5.762360262763628
29302,SC,17356.0,5.761696243374049,5.761696243374049
49548,MI,34741.0,5.756886675685789,5.756886675685789
40601,KY,52133.0,5.754512496882972,5.754512496882972
10017,NY,17401.0,5.746796161140164,5.746796161140164
47112,IN,17404.0,5.745805561939783,5.745805561939783
48312,MI,34854.0,5.738222298731853,5.738222298731853
08062,NJ,17446.0,5.7319729450876995,5.7319729450876995
77092,TX,34903.0,5.730166461335702,5.730166461335702
56379,MN,17467.0,5.72508158241255,5.72508158241255
43056,OH,17479.0,5.721151095600435,5.721151095600435
94509,CA,69931.0,5.7199239250117975,5.7199239250117975
79415,TX,17499.0,5.7146122635579175,5.7146122635579175
60004,IL,52546.0,5.70928329463708,5.70928329463708
41075,KY,17517.0,5.708740081064109,5.708740081064109
33180,FL,35062.0,5.704181164793794,5.704181164793794
79935,TX,17534.0,5.703205201323144,5.703205201323144
37354,TN,17535.0,5.70287995437696,5.70287995437696
85635,AZ,35095.0,5.698817495369711,5.698817495369711
17602,PA,52665.0,5.696382796923953,5.696382796923953
38305,TN,52686.0,5.694112287894318,5.694112287894318
27317,NC,17563.0,5.693788077207766,5.693788077207766
65270,MO,17565.0,5.693139766581269,5.693139766581269
20744,MD,52747.0,5.6875272527347525,5.6875272527347525
92870,CA,52749.0,5.687311607802991,5.687311607802991
94949,CA,17588.0,5.68569479190357,5.68569479190357
23666,VA,52845.0,5.676979846721544,5.676979846721544
44110,OH,17617.0,5.6763353578929445,5.6763353578929445
64801,MO,35234.0,5.6763353578929445,5.6763353578929445
06062,CT,17628.0,5.672793283412752,5.672793283412752
62298,IL,17630.0,5.672149744753262,5.672149744753262
75965,TX,17652.0,5.665080444142307,5.665080444142307
19054,PA,17659.0,5.662834815108443,5.662834815108443
28052,NC,35332.0,5.660590965696819,5.660590965696819
11787,NY,35361.0,5.655948643986313,5.655948643986313
60613,IL,53048.0,5.655255617553913,5.655255617553913
18302,PA,17685.0,5.654509471303364,5.654509471303364
29407,SC,35373.0,5.654029909818223,5.654029909818223
32904,FL,35399.0,5.649877115172745,5.649877115172745
55403,MN,17707.0,5.647484045857571,5.647484045857571
50313,IA,17723.0,5.642385600631947,5.642385600631947
32801,FL,17728.0,5.640794223826715,5.640794223826715
80227,CO,35567.0,5.623190035707257,5.623190035707257
77085,TX,17785.0,5.62271577171774,5.62271577171774
20009,DC,53357.0,5.622505013400304,5.622505013400304
70507,LA,17791.0,5.6208195154853575,5.6208195154853575
23005,VA,17818.0,5.612302166348637,5.612302166348637
10026,NY,35644.0,5.611042531702391,5.611042531702391
21113,MD,35670.0,5.60695262125035,5.60695262125035
15220,PA,17840.0,5.605381165919282,5.605381165919282
60304,IL,17842.0,5.604752830400179,5.604752830400179
35473,AL,17888.0,5.590339892665474,5.590339892665474
67530,KS,17901.0,5.5862800960840175,5.5862800960840175
94063,CA,35836.0,5.580980020091528,5.580980020091528
30350,GA,35882.0,5.573825316314587,5.573825316314587
28501,NC,17964.0,5.566688933422401,5.566688933422401
04102,ME,18002.0,5.554938340184425,5.554938340184425
27103,NC,36023.0,5.552008439052828,5.552008439052828
60409,IL,36045.0,5.548619780829519,5.548619780829519
10603,NY,18033.0,5.545389009038984,5.545389009038984
36527,AL,18034.0,5.5450815126982365,5.5450815126982365
95825,CA,36081.0,5.543083617416369,5.543083617416369
18951,PA,36111.0,5.538478579934092,5.538478579934092
41042,KY,54183.0,5.53679198272521,5.53679198272521
88081,NM,18079.0,5.531279384921732,5.531279384921732
97103,OR,18080.0,5.530973451327434,5.530973451327434
80021,CO,36176.0,5.528527200353826,5.528527200353826
37312,TN,36291.0,5.511008238957317,5.511008238957317
97222,OR,36316.0,5.50721445093072,5.50721445093072
22066,VA,18165.0,5.505092210294523,5.505092210294523
97527,OR,36358.0,5.500852632157985,5.500852632157985
23228,VA,36384.0,5.496921723834653,5.496921723834653
98168,WA,36389.0,5.496166423919316,5.496166423919316
60521,IL,18199.0,5.494807407000384,5.494807407000384
80487,CO,18209.0,5.49178977428744,5.49178977428744
18612,PA,18210.0,5.491488193300384,5.491488193300384
92504,CA,54642.0,5.490282200505106,5.490282200505106
49093,MI,18215.0,5.489980785067252,5.489980785067252
97215,OR,18221.0,5.4881729872125575,5.4881729872125575
50266,IA,36486.0,5.481554568875733,5.481554568875733
20003,DC,36501.0,5.4793019369332345,5.4793019369332345
94040,CA,36501.0,5.4793019369332345,5.4793019369332345
17512,PA,18267.0,5.474352657798216,5.474352657798216
17111,PA,36557.0,5.470908444347184,5.470908444347184
97526,OR,36561.0,5.4703098930554415,5.4703098930554415
32206,FL,18283.0,5.4695618880927634,5.4695618880927634
79110,TX,18285.0,5.468963631391851,5.468963631391851
85213,AZ,36572.0,5.4686645521163735,5.4686645521163735
53066,WI,36595.0,5.465227490094275,5.465227490094275
77051,TX,18323.0,5.457621568520439,5.457621568520439
94603,CA,36681.0,5.452414056323438,5.452414056323438
49008,MI,18343.0,5.451670937142234,5.451670937142234
91205,CA,36693.0,5.450630910527893,5.450630910527893
94061,CA,36704.0,5.448997384481256,5.448997384481256
01852,MA,36708.0,5.448403617740002,5.448403617740002
10022,NY,36708.0,5.448403617740002,5.448403617740002
76031,TX,18398.0,5.435373410153278,5.435373410153278
06810,CT,55200.0,5.434782608695652,5.434782608695652
88001,NM,36831.0,5.43020824848633,5.43020824848633
91405,CA,55319.0,5.4230915237079484,5.4230915237079484
44830,OH,18442.0,5.422405379026136,5.422405379026136
43138,OH,18445.0,5.421523448088913,5.421523448088913
95350,CA,55344.0,5.420641803989592,5.420641803989592
26508,WV,36907.0,5.419026200991682,5.419026200991682
43701,OH,55361.0,5.4189772583587725,5.4189772583587725
68847,NE,18458.0,5.417705060136526,5.417705060136526
20740,MD,36930.0,5.415651232060656,5.415651232060656
47710,IN,18470.0,5.414185165132648,5.414185165132648
40769,KY,18481.0,5.4109626102483634,5.4109626102483634
98366,WA,36969.0,5.409938056209256,5.409938056209256
17402,PA,36978.0,5.408621342419817,5.408621342419817
37604,TN,37025.0,5.401755570560432,5.401755570560432
82501,WY,18523.0,5.398693516169087,5.398693516169087
60436,IL,18535.0,5.395198273536552,5.395198273536552
86001,AZ,37093.0,5.3918529102526085,5.3918529102526085
49512,MI,18558.0,5.388511693070374,5.388511693070374
85715,AZ,18561.0,5.387640752114649,5.387640752114649
27893,NC,37131.0,5.38633486843877,5.38633486843877
38478,TN,18571.0,5.384739647838027,5.384739647838027
85395,AZ,37157.0,5.382565869149824,5.382565869149824
55130,MN,18581.0,5.38184166621818,5.38184166621818
23831,VA,37216.0,5.374032674118658,5.374032674118658
44017,OH,18611.0,5.373166406963624,5.373166406963624
64068,MO,37222.0,5.373166406963624,5.373166406963624
29671,SC,18615.0,5.372011818426,5.372011818426
71055,LA,18626.0,5.368839256952646,5.368839256952646
06511,CT,55879.0,5.368743177222212,5.368743177222212
76010,TX,55894.0,5.367302393816868,5.367302393816868
62656,IL,18634.0,5.366534292154127,5.366534292154127
12180,NY,55907.0,5.366054340243619,5.366054340243619
95401,CA,37272.0,5.365958360163125,5.365958360163125
85284,AZ,18638.0,5.365382551775942,5.365382551775942
95667,CA,37283.0,5.364375184400397,5.364375184400397
53538,WI,18643.0,5.36394357131363,5.36394357131363
42104,KY,37309.0,5.360636843657026,5.360636843657026
46356,IN,18668.0,5.356760231412042,5.356760231412042
43812,OH,18669.0,5.356473297980609,5.356473297980609
55350,MN,18669.0,5.356473297980609,5.356473297980609
34785,FL,18677.0,5.354178936660063,5.354178936660063
93308,CA,56037.0,5.35360565340757,5.35360565340757
28574,NC,18689.0,5.3507410776392526,5.3507410776392526
85901,AZ,18701.0,5.347307630607989,5.347307630607989
30075,GA,56161.0,5.341785224622068,5.341785224622068
34233,FL,18723.0,5.341024408481547,5.341024408481547
55066,MN,18732.0,5.3384582532564595,5.3384582532564595
93657,CA,37464.0,5.3384582532564595,5.3384582532564595
27530,NC,37470.0,5.337603416066186,5.337603416066186
98038,WA,37487.0,5.335182863392642,5.335182863392642
97424,OR,18750.0,5.333333333333333,5.333333333333333
76234,TX,18755.0,5.3319114902692615,5.3319114902692615
37015,TN,18761.0,5.330206278982997,5.330206278982997
08618,NJ,37544.0,5.327082889409759,5.327082889409759
93012,CA,37550.0,5.326231691078561,5.326231691078561
27886,NC,18776.0,5.3259480187473365,5.3259480187473365
44094,OH,37634.0,5.31434341287134,5.31434341287134
80017,CO,37637.0,5.313919812950022,5.313919812950022
60101,IL,37644.0,5.312931675698651,5.312931675698651
78539,TX,37686.0,5.307010560951016,5.307010560951016
63138,MO,18852.0,5.304476978569912,5.304476978569912
06037,CT,18855.0,5.303632988597189,5.303632988597189
34613,FL,18869.0,5.299697917218719,5.299697917218719
97402,OR,56610.0,5.299417064122947,5.299417064122947
95993,CA,37783.0,5.293385914300082,5.293385914300082
44622,OH,18921.0,5.285132921092965,5.285132921092965
84403,UT,37847.0,5.284434697598225,5.284434697598225
90277,CA,37856.0,5.283178360101437,5.283178360101437
89128,NV,37882.0,5.279552293965472,5.279552293965472
06401,CT,18946.0,5.278158978148422,5.278158978148422
99344,WA,18948.0,5.277601857715854,5.277601857715854
70714,LA,18954.0,5.275931201857128,5.275931201857128
76205,TX,18969.0,5.271759186040382,5.271759186040382
80211,CO,37940.0,5.271481286241434,5.271481286241434
45449,OH,18976.0,5.269814502529511,5.269814502529511
85203,AZ,37962.0,5.2684263210579,5.2684263210579
75402,TX,18983.0,5.267871253226572,5.267871253226572
83406,ID,19003.0,5.262327000999842,5.262327000999842
85749,AZ,19009.0,5.26066600031564,5.26066600031564
95404,CA,38034.0,5.258452963138245,5.258452963138245
06106,CT,38036.0,5.258176464402145,5.258176464402145
29307,SC,19034.0,5.253756435851634,5.253756435851634
62305,IL,19042.0,5.25154920701607,5.25154920701607
27801,NC,19043.0,5.2512734338076985,5.2512734338076985
66210,KS,19057.0,5.247415647793462,5.247415647793462
44023,OH,19075.0,5.242463958060288,5.242463958060288
44320,OH,19083.0,5.24026620552324,5.24026620552324
48213,MI,19088.0,5.238893545683152,5.238893545683152
98604,WA,38245.0,5.22944175709243,5.22944175709243
02130,MA,38284.0,5.224114512590116,5.224114512590116
23060,VA,38288.0,5.223568742164647,5.223568742164647
75235,TX,19153.0,5.2211141857672425,5.2211141857672425
87508,NM,19156.0,5.220296512841929,5.220296512841929
89117,NV,57497.0,5.217663530271145,5.217663530271145
19027,PA,19170.0,5.216484089723527,5.216484089723527
95928,CA,38378.0,5.211318984835062,5.211318984835062
79925,TX,38422.0,5.205351100931758,5.205351100931758
35040,AL,19214.0,5.204538357447694,5.204538357447694
94583,CA,38444.0,5.202372281760483,5.202372281760483
56537,MN,19230.0,5.200208008320333,5.200208008320333
06226,CT,19233.0,5.199396869963084,5.199396869963084
22911,VA,19236.0,5.198585984612185,5.198585984612185
98002,WA,38474.0,5.198315745698394,5.198315745698394
06001,CT,19262.0,5.191568892119198,5.191568892119198
83605,ID,38561.0,5.1865874847644,5.1865874847644
78752,TX,19289.0,5.184301933744622,5.184301933744622
60617,IL,77270.0,5.176653293645658,5.176653293645658
91506,CA,19338.0,5.171165580721895,5.171165580721895
29706,SC,19346.0,5.169027189083014,5.169027189083014
78415,TX,38722.0,5.165022467847735,5.165022467847735
66047,KS,19396.0,5.1557022066405445,5.1557022066405445
62401,IL,19408.0,5.152514427040396,5.152514427040396
44333,OH,19449.0,5.1416525271222175,5.1416525271222175
60453,IL,58362.0,5.140331037318804,5.140331037318804
80550,CO,38909.0,5.140198925698424,5.140198925698424
36203,AL,19460.0,5.138746145940391,5.138746145940391
45205,OH,19517.0,5.123738279448686,5.123738279448686
43725,OH,19520.0,5.122950819672131,5.122950819672131
95138,CA,19530.0,5.1203277009728625,5.1203277009728625
66605,KS,19531.0,5.1200655368388714,5.1200655368388714
63111,MO,19538.0,5.118231139318252,5.118231139318252
92509,CA,78166.0,5.117314433385359,5.117314433385359
75401,TX,19550.0,5.115089514066496,5.115089514066496
36207,AL,19553.0,5.114304710274638,5.114304710274638
55906,MN,19559.0,5.112735824939926,5.112735824939926
33760,FL,19565.0,5.111167901865576,5.111167901865576
78753,TX,58761.0,5.10542706897432,5.10542706897432
80202,CO,19606.0,5.100479445067836,5.100479445067836
84095,UT,39278.0,5.091908956667855,5.091908956667855
63042,MO,19646.0,5.0900946757609695,5.0900946757609695
91602,CA,19647.0,5.089835598310175,5.089835598310175
08807,NJ,39299.0,5.089188020051401,5.089188020051401
36360,AL,19654.0,5.088022794342119,5.088022794342119
95821,CA,39310.0,5.087763927753753,5.087763927753753
97031,OR,19656.0,5.087505087505087,5.087505087505087
93030,CA,59011.0,5.083797935978038,5.083797935978038
12110,NY,19682.0,5.08078447312265,5.08078447312265
28562,NC,39375.0,5.079365079365079,5.079365079365079
83815,ID,39412.0,5.074596569572719,5.074596569572719
64064,MO,19717.0,5.071765481564132,5.071765481564132
29203,SC,39449.0,5.069837004740298,5.069837004740298
43615,OH,39449.0,5.069837004740298,5.069837004740298
47129,IN,19739.0,5.066112771670297,5.066112771670297
01702,MA,39515.0,5.061369100341643,5.061369100341643
80920,CO,39540.0,5.05816894284269,5.05816894284269
28630,NC,19772.0,5.0576572931418164,5.0576572931418164
77024,TX,39565.0,5.054972829521041,5.054972829521041
27612,NC,39576.0,5.053567818880129,5.053567818880129
38118,TN,39627.0,5.047063870593282,5.047063870593282
60068,IL,39672.0,5.04133897963299,5.04133897963299
48060,MI,39775.0,5.02828409805154,5.02828409805154
37130,TN,59677.0,5.027062352330043,5.027062352330043
07503,NJ,19893.0,5.026893882270145,5.026893882270145
28906,NC,19896.0,5.026135906714917,5.026135906714917
49091,MI,19901.0,5.024873121953671,5.024873121953671
45822,OH,19945.0,5.01378791677112,5.01378791677112
78745,TX,59843.0,5.0131176578714305,5.0131176578714305
70605,LA,39903.0,5.012154474600908,5.012154474600908
78626,TX,39935.0,5.008138224614999,5.008138224614999
02536,MA,19993.0,5.00175061271445,5.00175061271445
80916,CO,39990.0,5.0012503125781445,5.0012503125781445
80504,CO,60183.0,4.984796371068242,4.984796371068242
43078,OH,20067.0,4.983305925150745,4.983305925150745
46254,IN,40162.0,4.979831681689159,4.979831681689159
08830,NJ,20088.0,4.978096375945838,4.978096375945838
89431,NV,40219.0,4.972774062010492,4.972774062010492
48146,MI,40245.0,4.969561436203255,4.969561436203255
91390,CA,20128.0,4.968203497615263,4.968203497615263
35205,AL,20137.0,4.965983016338084,4.965983016338084
73109,OK,20148.0,4.963271788763152,4.963271788763152
40219,KY,40300.0,4.962779156327543,4.962779156327543
97470,OR,20160.0,4.9603174603174605,4.9603174603174605
37129,TN,60494.0,4.959169504413661,4.959169504413661
05403,VT,20166.0,4.958841614598829,4.958841614598829
17403,PA,40344.0,4.9573666468372,4.9573666468372
44446,OH,20173.0,4.957120904178852,4.957120904178852
19090,PA,20180.0,4.955401387512389,4.955401387512389
40206,KY,20196.0,4.951475539710834,4.951475539710834
44104,OH,20202.0,4.95000495000495,4.95000495000495
44870,OH,40416.0,4.948535233570863,4.948535233570863
99403,WA,20224.0,4.9446202531645564,4.9446202531645564
80601,CO,40460.0,4.9431537320810675,4.9431537320810675
98020,WA,20236.0,4.941688080648349,4.941688080648349
40744,KY,20246.0,4.939247258717772,4.939247258717772
37209,TN,40498.0,4.938515482246037,4.938515482246037
28226,NC,40513.0,4.93668698936144,4.93668698936144
83301,ID,60789.0,4.935103390416029,4.935103390416029
80002,CO,20267.0,4.934129372872157,4.934129372872157
78374,TX,20281.0,4.930723337113554,4.930723337113554
20017,DC,20293.0,4.927807618390578,4.927807618390578
24141,VA,20308.0,4.924167815639157,4.924167815639157
77354,TX,40625.0,4.923076923076923,4.923076923076923
85345,AZ,61024.0,4.916098584163608,4.916098584163608
55102,MN,20355.0,4.9127978383689515,4.9127978383689515
54220,WI,40737.0,4.909541694282838,4.909541694282838
75231,TX,40754.0,4.907493742945478,4.907493742945478
89014,NV,40761.0,4.9066509653835775,4.9066509653835775
17552,PA,20393.0,4.903643407051439,4.903643407051439
04092,ME,20400.0,4.901960784313725,4.901960784313725
91942,CA,40813.0,4.900399382549677,4.900399382549677
20646,MD,20411.0,4.899318994659742,4.899318994659742
89148,NV,61281.0,4.8954814706026335,4.8954814706026335
77077,TX,61302.0,4.893804443574435,4.893804443574435
62040,IL,40872.0,4.893325504012527,4.893325504012527
37211,TN,81830.0,4.888182818037395,4.888182818037395
90011,CA,102308.0,4.887203346756852,4.887203346756852
78620,TX,20493.0,4.879715024642561,4.879715024642561
62801,IL,20502.0,4.87757291971515,4.87757291971515
28212,NC,41009.0,4.876978224292229,4.876978224292229
43609,OH,20519.0,4.8735318485306305,4.8735318485306305
33322,FL,41050.0,4.8721071863581,4.8721071863581
77048,TX,20536.0,4.869497467861317,4.869497467861317
23502,VA,20547.0,4.866890543631674,4.866890543631674
84098,UT,20573.0,4.86073980459826,4.86073980459826
37167,TN,61731.0,4.859794916654518,4.859794916654518
37914,TN,20587.0,4.857434303201049,4.857434303201049
28659,NC,20588.0,4.857198367981349,4.857198367981349
87102,NM,20610.0,4.85201358563804,4.85201358563804
60194,IL,20622.0,4.849190185239065,4.849190185239065
63122,MO,41319.0,4.84038819913357,4.84038819913357
37774,TN,20678.0,4.836057645807138,4.836057645807138
59106,MT,20681.0,4.8353561239785305,4.8353561239785305
70056,LA,41498.0,4.819509373945733,4.819509373945733
91350,CA,41514.0,4.817651876475407,4.817651876475407
01085,MA,41529.0,4.815911772496328,4.815911772496328
78133,TX,20787.0,4.810698994563911,4.810698994563911
77447,TX,20805.0,4.806536890170633,4.806536890170633
30066,GA,62417.0,4.8063828764599394,4.8063828764599394
98122,WA,41646.0,4.802381981462806,4.802381981462806
89104,NV,41662.0,4.800537660217945,4.800537660217945
44001,OH,20837.0,4.799155348658636,4.799155348658636
34234,FL,20858.0,4.794323520951194,4.794323520951194
92865,CA,20859.0,4.794093676590441,4.794093676590441
72756,AR,41875.0,4.776119402985074,4.776119402985074
42303,KY,41877.0,4.775891300713996,4.775891300713996
76115,TX,20956.0,4.77190303493033,4.77190303493033
02879,RI,20982.0,4.76598989610142,4.76598989610142
31407,GA,20990.0,4.76417341591234,4.76417341591234
01056,MA,21002.0,4.7614512903533,4.7614512903533
23602,VA,42004.0,4.7614512903533,4.7614512903533
65803,MO,42007.0,4.761111243364201,4.761111243364201
70401,LA,21014.0,4.75873227372228,4.75873227372228
37857,TN,21026.0,4.756016360696281,4.756016360696281
60115,IL,42103.0,4.750255326223784,4.750255326223784
26554,WV,42133.0,4.746872997412955,4.746872997412955
90210,CA,21134.0,4.731711933377496,4.731711933377496
77090,TX,42285.0,4.729809625162587,4.729809625162587
33169,FL,42308.0,4.727238347357473,4.727238347357473
71220,LA,21154.0,4.727238347357473,4.727238347357473
78759,TX,42333.0,4.724446649186214,4.724446649186214
90603,CA,21174.0,4.722773212430339,4.722773212430339
94025,CA,42354.0,4.722104169617982,4.722104169617982
11501,NY,21189.0,4.719429892868941,4.719429892868941
15239,PA,21211.0,4.714534911131017,4.714534911131017
44305,OH,21214.0,4.7138682002451215,4.7138682002451215
40215,KY,21230.0,4.710315591144607,4.710315591144607
87112,NM,42487.0,4.707322239743922,4.707322239743922
60660,IL,42534.0,4.702120656416044,4.702120656416044
85204,AZ,63808.0,4.701604814443329,4.701604814443329
98043,WA,21285.0,4.6981442330279535,4.6981442330279535
11783,NY,21299.0,4.695056105920466,4.695056105920466
40211,KY,21310.0,4.692632566870014,4.692632566870014
30120,GA,42702.0,4.68362137604796,4.68362137604796
02492,MA,21359.0,4.6818671286108895,4.6818671286108895
77055,TX,42766.0,4.676612262077351,4.676612262077351
60647,IL,85631.0,4.671205521364926,4.671205521364926
33428,FL,42828.0,4.669842159335015,4.669842159335015
76086,TX,21429.0,4.6665733351999625,4.6665733351999625
02140,MA,21447.0,4.662656781834289,4.662656781834289
92677,CA,64355.0,4.66164245202393,4.66164245202393
33634,FL,21465.0,4.658746797111577,4.658746797111577
95621,CA,42941.0,4.657553387205701,4.657553387205701
98125,WA,42965.0,4.654951704876062,4.654951704876062
06820,CT,21499.0,4.651379133913205,4.651379133913205
27615,NC,43010.0,4.650081376424088,4.650081376424088
49014,MI,21505.0,4.650081376424088,4.650081376424088
95758,CA,64517.0,4.649937225847451,4.649937225847451
90022,CA,64517.0,4.649937225847451,4.649937225847451
40299,KY,43030.0,4.647920055775041,4.647920055775041
08360,NJ,43043.0,4.64651627442325,4.64651627442325
32960,FL,21522.0,4.646408326363721,4.646408326363721
55305,MN,21533.0,4.644034737379836,4.644034737379836
95965,CA,21548.0,4.640801930573604,4.640801930573604
98383,WA,21565.0,4.637143519591931,4.637143519591931
01581,MA,21567.0,4.636713497472991,4.636713497472991
21042,MD,43147.0,4.635316476232415,4.635316476232415
01440,MA,21577.0,4.634564582657459,4.634564582657459
13820,NY,21605.0,4.628558204119416,4.628558204119416
44256,OH,64815.0,4.628558204119416,4.628558204119416
35243,AL,21607.0,4.628129772758828,4.628129772758828
37208,TN,21609.0,4.627701420704336,4.627701420704336
27263,NC,21613.0,4.626844954425578,4.626844954425578
60089,IL,43227.0,4.62673791843061,4.62673791843061
98275,WA,21642.0,4.62064504204787,4.62064504204787
08902,NJ,43296.0,4.619364375461936,4.619364375461936
43920,OH,21662.0,4.616378912381128,4.616378912381128
44102,OH,43347.0,4.613929453018663,4.613929453018663
60642,IL,21687.0,4.611057315442431,4.611057315442431
48207,MI,21704.0,4.607445632141541,4.607445632141541
28115,NC,43413.0,4.606914979384055,4.606914979384055
15108,PA,43422.0,4.605960112385427,4.605960112385427
72116,AR,21715.0,4.605111673958094,4.605111673958094
48503,MI,21743.0,4.599181345720462,4.599181345720462
75050,TX,43531.0,4.594426960097402,4.594426960097402
43017,OH,43619.0,4.585157844058782,4.585157844058782
44116,OH,21821.0,4.582741395903029,4.582741395903029
44319,OH,21833.0,4.5802225988183025,4.5802225988183025
31906,GA,21835.0,4.579803068468055,4.579803068468055
27401,NC,21854.0,4.575821359934108,4.575821359934108
66208,KS,21870.0,4.572473708276178,4.572473708276178
37412,TN,21881.0,4.570175037703945,4.570175037703945
32080,FL,21889.0,4.568504728402394,4.568504728402394
28787,NC,21948.0,4.5562238017131405,4.5562238017131405
75142,TX,21952.0,4.555393586005831,4.555393586005831
63139,MO,21971.0,4.551454189613581,4.551454189613581
60047,IL,43944.0,4.551247041689423,4.551247041689423
80634,CO,65980.0,4.546832373446499,4.546832373446499
90404,CA,21995.0,4.546487838145033,4.546487838145033
76135,TX,22009.0,4.54359580171748,4.54359580171748
92501,CA,22017.0,4.54194486078939,4.54194486078939
99205,WA,44036.0,4.541738577527478,4.541738577527478
77386,TX,66058.0,4.541463562324018,4.541463562324018
