zipcode,state,population,is_sud_rehab_clinic,is_sud_rehab_clinic_capped_viz
34996,FL,11042.0,1,1.0
62984,IL,1567.0,1,1.0
45103,OH,35237.0,1,1.0
24504,VA,9585.0,1,1.0
90248,CA,11295.0,1,1.0
90807,CA,32412.0,1,1.0
23111,VA,38151.0,1,1.0
23834,VA,26635.0,1,1.0
93239,CA,1376.0,1,1.0
93291,CA,63366.0,1,1.0
24201,VA,16267.0,1,1.0
24426,VA,13695.0,1,1.0
20165,VA,33777.0,1,1.0
22066,VA,18165.0,1,1.0
34683,FL,33453.0,1,1.0
66901,KS,6294.0,1,1.0
38462,TN,10488.0,1,1.0
34711,FL,67980.0,1,1.0
62995,IL,6077.0,1,1.0
24333,VA,17309.0,1,1.0
82834,WY,7471.0,1,1.0
28906,NC,19896.0,1,1.0
66605,KS,19531.0,1,1.0
62903,IL,2473.0,1,1.0
34785,FL,18677.0,1,1.0
28659,NC,20588.0,1,1.0
68763,NE,4701.0,1,1.0
28748,NC,13030.0,1,1.0
24354,VA,14446.0,1,1.0
45335,OH,7062.0,1,1.0
82937,WY,3645.0,1,1.0
65802,MO,48233.0,1,1.0
45323,OH,5123.0,1,1.0
45177,OH,22349.0,1,1.0
67124,KS,7922.0,1,1.0
62906,IL,7464.0,1,1.0
44805,OH,31238.0,1,1.0
24210,VA,17284.0,1,1.0
74350,OK,790.0,1,1.0
95542,CA,2519.0,1,1.0
23221,VA,14841.0,1,1.0
22172,VA,10679.0,1,1.0
91352,CA,47274.0,1,1.0
23860,VA,32139.0,1,1.0
44890,OH,10759.0,1,1.0
44901,OH,0.0,1,1.0
54952,WI,27216.0,1,1.0
68847,NE,18458.0,1,1.0
24112,VA,30978.0,1,1.0
82410,WY,1815.0,1,1.0
44905,OH,16827.0,1,1.0
66701,KS,11642.0,1,1.0
91791,CA,34267.0,1,1.0
92126,CA,74788.0,1,1.0
92501,CA,22017.0,1,1.0
92656,CA,53473.0,1,1.0
92802,CA,41914.0,1,1.0
93110,CA,16317.0,1,1.0
98006,WA,40871.0,1,1.0
98037,WA,29584.0,1,1.0
76011,TX,23158.0,1,1.0
34947,FL,13933.0,1,1.0
66801,KS,27369.0,1,1.0
24382,VA,14109.0,1,1.0
82633,WY,9764.0,1,1.0
38478,TN,18571.0,1,1.0
28771,NC,7581.0,1,1.0
24141,VA,20308.0,1,1.0
24263,VA,5770.0,1,1.0
23113,VA,26190.0,1,1.0
04901,ME,26491.0,1,1.0
90056,CA,8184.0,1,1.0
90650,CA,102891.0,1,1.0
78390,TX,5447.0,1,1.0
96786,HI,41217.0,1,1.0
98404,WA,35172.0,1,1.0
66839,KS,4016.0,1,1.0
45385,OH,39446.0,1,1.0
62946,IL,12235.0,1,1.0
28625,NC,38396.0,1,1.0
66725,KS,5065.0,1,1.0
98944,WA,22412.0,1,1.0
99344,WA,18948.0,1,1.0
79935,TX,17534.0,1,1.0
75013,TX,48360.0,1,1.0
75035,TX,82596.0,1,1.0
75402,TX,18983.0,1,1.0
77045,TX,32411.0,1,1.0
77061,TX,23398.0,1,1.0
77068,TX,11764.0,1,1.0
77511,TX,51093.0,1,1.0
77840,TX,55180.0,1,1.0
54889,WI,2800.0,1,1.0
45248,OH,25181.0,1,1.0
67203,KS,30498.0,1,1.0
28759,NC,7728.0,1,1.0
44830,OH,18442.0,1,1.0
98275,WA,21642.0,1,1.0
98292,WA,24098.0,1,1.0
45419,OH,16236.0,1,1.0
67209,KS,14217.0,1,1.0
24641,VA,5377.0,1,1.0
82443,WY,4501.0,1,1.0
34986,FL,30027.0,1,1.0
83406,ID,19003.0,1,1.0
98065,WA,16292.0,1,1.0
98070,WA,11055.0,1,1.0
98072,WA,24939.0,1,1.0
98101,WA,16237.0,1,1.0
28630,NC,19772.0,1,1.0
45015,OH,12103.0,1,1.0
67212,KS,43587.0,1,1.0
45409,OH,12392.0,1,1.0
76648,TX,2520.0,1,1.0
98188,WA,27851.0,1,1.0
98221,WA,22853.0,1,1.0
45660,OH,8011.0,1,1.0
45661,OH,7014.0,1,1.0
67401,KS,50338.0,1,1.0
45840,OH,54901.0,1,1.0
83404,ID,25491.0,1,1.0
98208,WA,60019.0,1,1.0
67701,KS,6561.0,1,1.0
98233,WA,16034.0,1,1.0
98102,WA,25066.0,1,1.0
67846,KS,35205.0,1,1.0
69153,NE,5914.0,1,1.0
67530,KS,17901.0,1,1.0
45807,OH,11856.0,1,1.0
98248,WA,26784.0,1,1.0
98360,WA,15332.0,1,1.0
77515,TX,32710.0,1,1.0
78076,TX,13033.0,1,1.0
78620,TX,20493.0,1,1.0
04103,ME,31185.0,1,1.0
04351,ME,2462.0,1,1.0
98052,WA,77176.0,1,1.0
98550,WA,11502.0,1,1.0
98684,WA,33659.0,1,1.0
98902,WA,47589.0,1,1.0
04048,ME,3188.0,1,1.0
04679,ME,1756.0,1,1.0
76179,TX,68333.0,1,1.0
76271,TX,1879.0,1,1.0
76504,TX,24682.0,1,1.0
45879,OH,5963.0,1,1.0
98249,WA,5056.0,1,1.0
04254,ME,3060.0,1,1.0
04412,ME,9672.0,1,1.0
78361,TX,4842.0,1,1.0
75702,TX,26777.0,1,1.0
98020,WA,20236.0,1,1.0
98375,WA,33316.0,1,1.0
98620,WA,7655.0,1,1.0
83709,ID,59461.0,1,1.0
83448,ID,2590.0,1,1.0
83263,ID,9928.0,1,1.0
98033,WA,41763.0,1,1.0
98034,WA,51464.0,1,1.0
98040,WA,25748.0,1,1.0
04426,ME,4841.0,1,1.0
04102,ME,18002.0,1,1.0
04605,ME,13651.0,1,1.0
98528,WA,11052.0,1,1.0
79416,TX,36251.0,1,1.0
96707,HI,47181.0,1,1.0
96720,HI,46615.0,1,1.0
98011,WA,27897.0,1,1.0
98021,WA,34001.0,1,1.0
98115,WA,54322.0,1,1.0
98660,WA,12735.0,1,1.0
98665,WA,28780.0,1,1.0
98329,WA,10960.0,1,1.0
98383,WA,21565.0,1,1.0
98391,WA,56427.0,1,1.0
45693,OH,8797.0,1,1.0
45701,OH,33705.0,1,1.0
78010,TX,3357.0,1,1.0
90015,CA,27324.0,1,1.0
83539,ID,1835.0,1,1.0
98467,WA,16512.0,1,1.0
83835,ID,23157.0,1,1.0
97005,OR,26873.0,1,1.0
99901,AK,13942.0,1,1.0
98392,WA,3092.0,1,1.0
99686,AK,4007.0,1,1.0
90010,CA,5400.0,1,1.0
98951,WA,13821.0,1,1.0
99204,WA,7000.0,1,1.0
98662,WA,37134.0,1,1.0
99403,WA,20224.0,1,1.0
98826,WA,7280.0,1,1.0
76110,TX,29858.0,1,1.0
99801,AK,30088.0,1,1.0
98370,WA,32857.0,1,1.0
99760,AK,796.0,1,1.0
99155,WA,1257.0,1,1.0
98418,WA,10371.0,1,1.0
98926,WA,32085.0,1,1.0
85015,AZ,41436.0,1,1.0
98126,WA,23727.0,1,1.0
98354,WA,8264.0,1,1.0
98390,WA,11727.0,1,1.0
79927,TX,40290.0,1,1.0
75034,TX,47734.0,1,1.0
75248,TX,38210.0,1,1.0
28208,NC,38614.0,1,1.0
98007,WA,29476.0,1,1.0
77531,TX,15666.0,1,1.0
83686,ID,55343.0,1,1.0
99762,AK,4143.0,1,1.0
98374,WA,45367.0,1,1.0
98564,WA,2581.0,1,1.0
98043,WA,21285.0,1,1.0
98155,WA,35948.0,1,1.0
98421,WA,1239.0,1,1.0
78731,TX,27240.0,1,1.0
30044,GA,94774.0,1,1.0
30114,GA,59139.0,1,1.0
30189,GA,39327.0,1,1.0
27870,NC,25738.0,1,1.0
28217,NC,28955.0,1,1.0
83713,ID,30056.0,1,1.0
83702,ID,23951.0,1,1.0
99037,WA,15907.0,1,1.0
99347,WA,2342.0,1,1.0
99163,WA,34416.0,1,1.0
40206,KY,20196.0,1,1.0
41230,KY,12670.0,1,1.0
46041,IN,24120.0,1,1.0
46402,IN,5502.0,1,1.0
31707,GA,24623.0,1,1.0
30035,GA,22671.0,1,1.0
28602,NC,29184.0,1,1.0
28756,NC,4156.0,1,1.0
28902,NC,1398.0,1,1.0
27106,NC,49115.0,1,1.0
99352,WA,35762.0,1,1.0
98577,WA,6708.0,1,1.0
98587,WA,1186.0,1,1.0
98590,WA,376.0,1,1.0
27514,NC,33809.0,1,1.0
41465,KY,10732.0,1,1.0
30097,GA,50308.0,1,1.0
30268,GA,10560.0,1,1.0
30316,GA,33625.0,1,1.0
28040,NC,7472.0,1,1.0
28112,NC,27126.0,1,1.0
28269,NC,82422.0,1,1.0
47327,IN,4345.0,1,1.0
90260,CA,33338.0,1,1.0
80230,CO,9898.0,1,1.0
70062,LA,16627.0,1,1.0
70117,LA,28528.0,1,1.0
98368,WA,16567.0,1,1.0
99207,WA,32059.0,1,1.0
99328,WA,3620.0,1,1.0
46408,IN,15109.0,1,1.0
30043,GA,88453.0,1,1.0
30809,GA,51813.0,1,1.0
27317,NC,17563.0,1,1.0
27523,NC,17320.0,1,1.0
28207,NC,9184.0,1,1.0
30012,GA,30307.0,1,1.0
30024,GA,87115.0,1,1.0
39553,MS,17032.0,1,1.0
27928,NC,1670.0,1,1.0
40356,KY,44381.0,1,1.0
91214,CA,31097.0,1,1.0
90292,CA,27681.0,1,1.0
70047,LA,12783.0,1,1.0
98607,WA,35054.0,1,1.0
97403,OR,15275.0,1,1.0
90680,CA,30045.0,1,1.0
80422,CO,4037.0,1,1.0
89503,NV,28737.0,1,1.0
90712,CA,32332.0,1,1.0
73505,OK,46881.0,1,1.0
80517,CO,9720.0,1,1.0
90716,CA,14098.0,1,1.0
70053,LA,16509.0,1,1.0
97212,OR,26568.0,1,1.0
91304,CA,52386.0,1,1.0
70113,LA,8569.0,1,1.0
87544,NM,13548.0,1,1.0
90660,CA,62013.0,1,1.0
70130,LA,14521.0,1,1.0
85045,AZ,8090.0,1,1.0
46356,IN,18668.0,1,1.0
75160,TX,26632.0,1,1.0
84624,UT,5836.0,1,1.0
84092,UT,29492.0,1,1.0
89156,NV,30067.0,1,1.0
97138,OR,11248.0,1,1.0
90255,CA,71157.0,1,1.0
40508,KY,25586.0,1,1.0
42031,KY,3057.0,1,1.0
46032,IN,50477.0,1,1.0
46304,IN,26835.0,1,1.0
71351,LA,11068.0,1,1.0
70032,LA,4533.0,1,1.0
42041,KY,4267.0,1,1.0
40215,KY,21230.0,1,1.0
40391,KY,36461.0,1,1.0
40502,KY,26080.0,1,1.0
70072,LA,56924.0,1,1.0
75020,TX,23782.0,1,1.0
85023,AZ,35241.0,1,1.0
89030,NV,56399.0,1,1.0
70127,LA,24332.0,1,1.0
40744,KY,20246.0,1,1.0
30045,GA,42230.0,1,1.0
30132,GA,46580.0,1,1.0
30180,GA,39398.0,1,1.0
30233,GA,26248.0,1,1.0
30504,GA,27403.0,1,1.0
30528,GA,23885.0,1,1.0
28501,NC,17964.0,1,1.0
71241,LA,9535.0,1,1.0
97303,OR,41441.0,1,1.0
84511,UT,4603.0,1,1.0
89031,NV,73386.0,1,1.0
84104,UT,23487.0,1,1.0
97204,OR,1001.0,1,1.0
75080,TX,53633.0,1,1.0
39232,MS,9052.0,1,1.0
40047,KY,23597.0,1,1.0
40517,KY,37751.0,1,1.0
70615,LA,14949.0,1,1.0
28277,NC,74957.0,1,1.0
28352,NC,24940.0,1,1.0
63042,MO,19646.0,1,1.0
46224,IN,38822.0,1,1.0
47374,IN,45304.0,1,1.0
90274,CA,25307.0,1,1.0
80433,CO,8209.0,1,1.0
73401,OK,36744.0,1,1.0
97317,OR,25852.0,1,1.0
27536,NC,15998.0,1,1.0
70810,LA,42472.0,1,1.0
71292,LA,22774.0,1,1.0
70401,LA,21014.0,1,1.0
46220,IN,36078.0,1,1.0
46803,IN,9686.0,1,1.0
30041,GA,72489.0,1,1.0
30683,GA,7252.0,1,1.0
27332,NC,36020.0,1,1.0
75142,TX,21952.0,1,1.0
97321,OR,30291.0,1,1.0
87508,NM,19156.0,1,1.0
80487,CO,18209.0,1,1.0
84037,UT,39763.0,1,1.0
90041,CA,26654.0,1,1.0
71220,LA,21154.0,1,1.0
70420,LA,8030.0,1,1.0
90744,CA,53074.0,1,1.0
75146,TX,23837.0,1,1.0
85305,AZ,14055.0,1,1.0
84049,UT,6655.0,1,1.0
89074,NV,52243.0,1,1.0
85037,AZ,50929.0,1,1.0
80216,CO,15915.0,1,1.0
97205,OR,8593.0,1,1.0
80444,CO,1171.0,1,1.0
85303,AZ,34252.0,1,1.0
80027,CO,34413.0,1,1.0
84106,UT,35892.0,1,1.0
97203,OR,33763.0,1,1.0
80439,CO,24711.0,1,1.0
70507,LA,17791.0,1,1.0
85044,AZ,39559.0,1,1.0
80107,CO,13766.0,1,1.0
85041,AZ,64639.0,1,1.0
80220,CO,37233.0,1,1.0
70445,LA,10866.0,1,1.0
70578,LA,16201.0,1,1.0
70592,LA,28975.0,1,1.0
70726,LA,59586.0,1,1.0
71040,LA,8288.0,1,1.0
70301,LA,46661.0,1,1.0
47111,IN,16972.0,1,1.0
38627,MS,1280.0,1,1.0
42519,KY,2961.0,1,1.0
42718,KY,26099.0,1,1.0
70769,LA,46671.0,1,1.0
30033,GA,33189.0,1,1.0
28078,NC,67863.0,1,1.0
44104,OH,20202.0,1,1.0
44109,OH,39121.0,1,1.0
44481,OH,10258.0,1,1.0
37774,TN,20678.0,1,1.0
70448,LA,25670.0,1,1.0
46062,IN,38915.0,1,1.0
46227,IN,62126.0,1,1.0
30606,GA,46798.0,1,1.0
27804,NC,28707.0,1,1.0
27886,NC,18776.0,1,1.0
70570,LA,38746.0,1,1.0
27529,NC,54250.0,1,1.0
41075,KY,17517.0,1,1.0
47274,IN,33035.0,1,1.0
73108,OK,14451.0,1,1.0
46825,IN,29062.0,1,1.0
30577,GA,22726.0,1,1.0
30705,GA,33549.0,1,1.0
28358,NC,32865.0,1,1.0
28601,NC,53973.0,1,1.0
43764,OH,8177.0,1,1.0
44023,OH,19075.0,1,1.0
38103,TN,14739.0,1,1.0
87102,NM,20610.0,1,1.0
71730,AR,31103.0,1,1.0
84118,UT,41493.0,1,1.0
90746,CA,27147.0,1,1.0
47331,IN,22782.0,1,1.0
47715,IN,28959.0,1,1.0
30005,GA,39308.0,1,1.0
80238,CO,28937.0,1,1.0
37772,TN,13453.0,1,1.0
65109,MO,39730.0,1,1.0
64501,MO,11020.0,1,1.0
37214,TN,30480.0,1,1.0
37355,TN,28487.0,1,1.0
37650,TN,12329.0,1,1.0
37066,TN,59370.0,1,1.0
37716,TN,25920.0,1,1.0
37814,TN,34130.0,1,1.0
63033,MO,43175.0,1,1.0
73116,OK,9531.0,1,1.0
90504,CA,32503.0,1,1.0
97218,OR,14748.0,1,1.0
80109,CO,27148.0,1,1.0
84124,UT,22872.0,1,1.0
73112,OK,31113.0,1,1.0
97338,OR,22741.0,1,1.0
64117,MO,15155.0,1,1.0
43016,OH,44517.0,1,1.0
43521,OH,2693.0,1,1.0
43560,OH,34204.0,1,1.0
37206,TN,27792.0,1,1.0
37841,TN,9443.0,1,1.0
37869,TN,4908.0,1,1.0
89118,NV,22588.0,1,1.0
84062,UT,47771.0,1,1.0
97103,OR,18080.0,1,1.0
87108,NM,36773.0,1,1.0
73109,OK,20148.0,1,1.0
75092,TX,27186.0,1,1.0
80232,CO,22240.0,1,1.0
90604,CA,40110.0,1,1.0
84065,UT,49295.0,1,1.0
89122,NV,55522.0,1,1.0
45202,OH,16883.0,1,1.0
45206,OH,10670.0,1,1.0
45249,OH,14005.0,1,1.0
45449,OH,18976.0,1,1.0
37862,TN,23236.0,1,1.0
37015,TN,18761.0,1,1.0
45402,OH,10735.0,1,1.0
90606,CA,32078.0,1,1.0
84332,UT,8238.0,1,1.0
97230,OR,41562.0,1,1.0
90065,CA,44328.0,1,1.0
90067,CA,3344.0,1,1.0
75093,TX,48081.0,1,1.0
75104,TX,49749.0,1,1.0
43160,OH,22117.0,1,1.0
44212,OH,45749.0,1,1.0
44310,OH,24984.0,1,1.0
44601,OH,33688.0,1,1.0
45356,OH,25106.0,1,1.0
45410,OH,15758.0,1,1.0
45801,OH,22819.0,1,1.0
45822,OH,19945.0,1,1.0
44106,OH,26608.0,1,1.0
44111,OH,41045.0,1,1.0
84604,UT,45503.0,1,1.0
85284,AZ,18638.0,1,1.0
80465,CO,16196.0,1,1.0
84606,UT,33791.0,1,1.0
87501,NM,15116.0,1,1.0
63957,MO,5011.0,1,1.0
65233,MO,11472.0,1,1.0
45205,OH,19517.0,1,1.0
45220,OH,15466.0,1,1.0
43528,OH,16746.0,1,1.0
44024,OH,23795.0,1,1.0
44319,OH,21833.0,1,1.0
44720,OH,40744.0,1,1.0
66611,KS,9843.0,1,1.0
44103,OH,14469.0,1,1.0
80132,CO,27533.0,1,1.0
84078,UT,29172.0,1,1.0
87111,NM,56121.0,1,1.0
73069,OK,26464.0,1,1.0
80134,CO,76369.0,1,1.0
71949,AR,1844.0,1,1.0
25427,WV,16219.0,1,1.0
44622,OH,18921.0,1,1.0
45320,OH,15530.0,1,1.0
44092,OH,16786.0,1,1.0
44509,OH,10934.0,1,1.0
45140,OH,56386.0,1,1.0
45236,OH,24223.0,1,1.0
43050,OH,29594.0,1,1.0
43162,OH,6945.0,1,1.0
43220,OH,27736.0,1,1.0
85249,AZ,47414.0,1,1.0
75067,TX,68734.0,1,1.0
87114,NM,69402.0,1,1.0
75062,TX,50466.0,1,1.0
91201,CA,22608.0,1,1.0
66210,KS,19057.0,1,1.0
66061,KS,66166.0,1,1.0
25430,WV,8343.0,1,1.0
45014,OH,46169.0,1,1.0
43201,OH,37528.0,1,1.0
43725,OH,19520.0,1,1.0
67217,KS,30926.0,1,1.0
66002,KS,13376.0,1,1.0
43078,OH,20067.0,1,1.0
43812,OH,18669.0,1,1.0
80813,CO,1961.0,1,1.0
70714,LA,18954.0,1,1.0
84339,UT,5847.0,1,1.0
90640,CA,62678.0,1,1.0
44485,OH,15172.0,1,1.0
43015,OH,57563.0,1,1.0
25049,WV,705.0,1,1.0
45690,OH,13527.0,1,1.0
48746,MI,8163.0,1,1.0
37922,TN,39623.0,1,1.0
65756,MO,783.0,1,1.0
63109,MO,26777.0,1,1.0
44313,OH,25678.0,1,1.0
45054,OH,2499.0,1,1.0
44004,OH,31661.0,1,1.0
44203,OH,39577.0,1,1.0
44514,OH,22599.0,1,1.0
66071,KS,12416.0,1,1.0
85365,AZ,50166.0,1,1.0
84098,UT,20573.0,1,1.0
80202,CO,19606.0,1,1.0
97233,OR,41625.0,1,1.0
70426,LA,6094.0,1,1.0
91326,CA,38041.0,1,1.0
45426,OH,14391.0,1,1.0
45663,OH,6343.0,1,1.0
43211,OH,23160.0,1,1.0
26452,WV,9861.0,1,1.0
58324,ND,1345.0,1,1.0
89701,NV,29213.0,1,1.0
48322,MI,32188.0,1,1.0
85335,AZ,35815.0,1,1.0
91390,CA,20128.0,1,1.0
80720,CO,2623.0,1,1.0
75401,TX,19550.0,1,1.0
97470,OR,20160.0,1,1.0
88011,NM,32885.0,1,1.0
66763,KS,3329.0,1,1.0
25661,WV,5162.0,1,1.0
80421,CO,8179.0,1,1.0
80440,CO,2564.0,1,1.0
80807,CO,4232.0,1,1.0
80903,CO,15944.0,1,1.0
97031,OR,19656.0,1,1.0
97215,OR,18221.0,1,1.0
97202,OR,43193.0,1,1.0
59022,MT,1868.0,1,1.0
59036,MT,1522.0,1,1.0
75243,TX,62273.0,1,1.0
75235,TX,19153.0,1,1.0
91504,CA,26678.0,1,1.0
84774,UT,1865.0,1,1.0
70546,LA,16277.0,1,1.0
72201,AR,961.0,1,1.0
80734,CO,3087.0,1,1.0
75247,TX,830.0,1,1.0
89113,NV,35829.0,1,1.0
89521,NV,39119.0,1,1.0
48336,MI,26802.0,1,1.0
99603,AK,10766.0,1,1.0
97630,OR,5389.0,1,1.0
04092,ME,20400.0,1,1.0
04619,ME,3079.0,1,1.0
70584,LA,7471.0,1,1.0
91602,CA,19647.0,1,1.0
84741,UT,6034.0,1,1.0
72114,AR,10957.0,1,1.0
84790,UT,52982.0,1,1.0
80640,CO,13106.0,1,1.0
72204,AR,31564.0,1,1.0
70650,LA,452.0,1,1.0
85363,AZ,7056.0,1,1.0
89052,NV,59987.0,1,1.0
89103,NV,49461.0,1,1.0
89169,NV,25938.0,1,1.0
49085,MI,24047.0,1,1.0
49713,MI,2135.0,1,1.0
03755,NH,10926.0,1,1.0
03766,NH,9838.0,1,1.0
97231,OR,4399.0,1,1.0
04106,ME,26641.0,1,1.0
04419,ME,2863.0,1,1.0
21015,MD,30400.0,1,1.0
75219,TX,27885.0,1,1.0
91762,CA,62524.0,1,1.0
91764,CA,55322.0,1,1.0
91506,CA,19338.0,1,1.0
20620,MD,1588.0,1,1.0
20622,MD,4741.0,1,1.0
48089,MI,32012.0,1,1.0
48108,MI,26639.0,1,1.0
02452,MA,15340.0,1,1.0
03053,NH,25646.0,1,1.0
21638,MD,5058.0,1,1.0
48150,MI,26573.0,1,1.0
48180,MI,63409.0,1,1.0
03064,NH,15069.0,1,1.0
71106,LA,34906.0,1,1.0
91910,CA,79613.0,1,1.0
75704,TX,10075.0,1,1.0
81073,CO,1817.0,1,1.0
75503,TX,25547.0,1,1.0
72122,AR,1248.0,1,1.0
80828,CO,2603.0,1,1.0
72401,AR,43127.0,1,1.0
71055,LA,18626.0,1,1.0
71119,LA,10724.0,1,1.0
71107,LA,31311.0,1,1.0
88310,NM,35935.0,1,1.0
85501,AZ,12473.0,1,1.0
85749,AZ,19009.0,1,1.0
85746,AZ,43278.0,1,1.0
97523,OR,6548.0,1,1.0
92064,CA,48884.0,1,1.0
75251,TX,3840.0,1,1.0
85392,AZ,40363.0,1,1.0
80808,CO,6990.0,1,1.0
71021,LA,471.0,1,1.0
21632,MD,6616.0,1,1.0
91962,CA,1860.0,1,1.0
70812,LA,10976.0,1,1.0
85711,AZ,41518.0,1,1.0
91977,CA,60795.0,1,1.0
91935,CA,8841.0,1,1.0
72701,AR,48269.0,1,1.0
92110,CA,31048.0,1,1.0
20705,MD,29456.0,1,1.0
03860,NH,3910.0,1,1.0
03082,NH,1621.0,1,1.0
03045,NH,14107.0,1,1.0
03906,ME,4990.0,1,1.0
04462,ME,4411.0,1,1.0
21054,MD,13970.0,1,1.0
85613,AZ,5239.0,1,1.0
70805,LA,26025.0,1,1.0
92078,CA,52347.0,1,1.0
81054,CO,4823.0,1,1.0
92119,CA,24298.0,1,1.0
92120,CA,30768.0,1,1.0
85901,AZ,18701.0,1,1.0
72616,AR,10625.0,1,1.0
71202,LA,27535.0,1,1.0
21102,MD,12100.0,1,1.0
49120,MI,37076.0,1,1.0
21017,MD,6526.0,1,1.0
21047,MD,12876.0,1,1.0
21639,MD,4354.0,1,1.0
21853,MD,10179.0,1,1.0
75692,TX,5098.0,1,1.0
88345,NM,8423.0,1,1.0
91786,CA,55763.0,1,1.0
92021,CA,70584.0,1,1.0
81063,CO,2724.0,1,1.0
81067,CO,5521.0,1,1.0
92130,CA,61595.0,1,1.0
72712,AR,38053.0,1,1.0
75766,TX,25382.0,1,1.0
91790,CA,46364.0,1,1.0
20646,MD,20411.0,1,1.0
48103,MI,55605.0,1,1.0
48126,MI,55863.0,1,1.0
02140,MA,21447.0,1,1.0
02740,MA,45166.0,1,1.0
01060,MA,14461.0,1,1.0
20619,MD,14179.0,1,1.0
92011,CA,23757.0,1,1.0
85715,AZ,18561.0,1,1.0
77016,TX,29966.0,1,1.0
77021,TX,28055.0,1,1.0
77085,TX,17785.0,1,1.0
93035,CA,28070.0,1,1.0
88081,NM,18079.0,1,1.0
21787,MD,11066.0,1,1.0
48237,MI,29560.0,1,1.0
49048,MI,25067.0,1,1.0
49079,MI,13766.0,1,1.0
01757,MA,30479.0,1,1.0
02119,MA,29175.0,1,1.0
04938,ME,9592.0,1,1.0
49546,MI,35536.0,1,1.0
48162,MI,29156.0,1,1.0
01960,MA,54155.0,1,1.0
75605,TX,32909.0,1,1.0
77054,TX,24419.0,1,1.0
92595,CA,34405.0,1,1.0
92401,CA,2016.0,1,1.0
76704,TX,7220.0,1,1.0
77071,TX,26949.0,1,1.0
93721,CA,7899.0,1,1.0
77076,TX,32349.0,1,1.0
80138,CO,34337.0,1,1.0
80229,CO,54153.0,1,1.0
81005,CO,31327.0,1,1.0
81621,CO,6034.0,1,1.0
48228,MI,53893.0,1,1.0
48471,MI,5668.0,1,1.0
01542,MA,2366.0,1,1.0
01581,MA,21567.0,1,1.0
80452,CO,3313.0,1,1.0
94306,CA,28659.0,1,1.0
93950,CA,15082.0,1,1.0
77098,TX,15717.0,1,1.0
94111,CA,4306.0,1,1.0
80521,CO,37451.0,1,1.0
80759,CO,4590.0,1,1.0
80737,CO,1615.0,1,1.0
49221,MI,41315.0,1,1.0
49441,MI,36886.0,1,1.0
49508,MI,41851.0,1,1.0
01104,MA,23598.0,1,1.0
01106,MA,16165.0,1,1.0
76039,TX,39997.0,1,1.0
76054,TX,12120.0,1,1.0
74104,OK,12395.0,1,1.0
77051,TX,18323.0,1,1.0
80835,CO,870.0,1,1.0
87123,NM,44110.0,1,1.0
76706,TX,39303.0,1,1.0
76708,TX,28499.0,1,1.0
93307,CA,88338.0,1,1.0
86047,AZ,14168.0,1,1.0
76209,TX,28088.0,1,1.0
76210,TX,46211.0,1,1.0
92602,CA,29581.0,1,1.0
92612,CA,31822.0,1,1.0
92614,CA,28456.0,1,1.0
74743,OK,8307.0,1,1.0
92624,CA,7170.0,1,1.0
93304,CA,50837.0,1,1.0
76901,TX,31084.0,1,1.0
76801,TX,25401.0,1,1.0
02601,MA,16487.0,1,1.0
81648,CO,2677.0,1,1.0
80817,CO,31621.0,1,1.0
59427,MT,5091.0,1,1.0
59865,MT,3338.0,1,1.0
97220,OR,29357.0,1,1.0
97141,OR,13951.0,1,1.0
02721,MA,28075.0,1,1.0
01056,MA,21002.0,1,1.0
01201,MA,45494.0,1,1.0
80758,CO,3784.0,1,1.0
80108,NJ,32188.0,1,1.0
80401,CO,41913.0,1,1.0
48161,MI,26571.0,1,1.0
80231,CO,36014.0,1,1.0
80446,CO,3998.0,1,1.0
01845,MA,31855.0,1,1.0
02026,MA,25364.0,1,1.0
02720,MA,31209.0,1,1.0
80925,CO,15061.0,1,1.0
80010,CO,42303.0,1,1.0
80016,CO,65406.0,1,1.0
80104,CO,34727.0,1,1.0
80810,CO,1038.0,1,1.0
81501,CO,23935.0,1,1.0
92283,CA,2695.0,1,1.0
76234,TX,18755.0,1,1.0
74804,OK,22301.0,1,1.0
76244,TX,77154.0,1,1.0
48604,MI,12386.0,1,1.0
02135,MA,47232.0,1,1.0
02472,MA,35392.0,1,1.0
77015,TX,57106.0,1,1.0
92804,CA,86127.0,1,1.0
77019,TX,24136.0,1,1.0
72762,AR,42175.0,1,1.0
74421,OK,4737.0,1,1.0
88005,NM,26997.0,1,1.0
03038,NH,34482.0,1,1.0
80002,CO,20267.0,1,1.0
80303,CO,25328.0,1,1.0
19951,DE,1986.0,1,1.0
16239,PA,4196.0,1,1.0
76018,TX,27784.0,1,1.0
76031,TX,18398.0,1,1.0
74820,OK,31630.0,1,1.0
93449,CA,8096.0,1,1.0
92154,CA,84027.0,1,1.0
92309,CA,452.0,1,1.0
05465,VT,5587.0,1,1.0
05753,VT,11113.0,1,1.0
16053,PA,4028.0,1,1.0
16803,PA,24751.0,1,1.0
83341,ID,8838.0,1,1.0
16901,PA,10561.0,1,1.0
17512,PA,18267.0,1,1.0
85602,AZ,10198.0,1,1.0
19144,PA,44481.0,1,1.0
19146,PA,41920.0,1,1.0
15017,PA,16971.0,1,1.0
15025,PA,17118.0,1,1.0
15063,PA,11003.0,1,1.0
81625,CO,12560.0,1,1.0
76306,TX,14664.0,1,1.0
71263,LA,7103.0,1,1.0
74103,OK,3082.0,1,1.0
84094,UT,28751.0,1,1.0
