zipcode,state,population,is_multispecialty_clinic_per_100k,is_multispecialty_clinic_per_100k_capped_viz
73119,OK,31216.0,6.4069707842132235,6.4069707842132235
70764,LA,15616.0,6.403688524590164,6.403688524590164
68108,NE,15623.0,6.400819304871024,6.400819304871024
03060,NH,31251.0,6.3997952065533905,6.3997952065533905
10029,NY,78141.0,6.398689548380491,6.398689548380491
12309,NY,31273.0,6.3952930643046715,6.3952930643046715
10468,NY,78238.0,6.39075640992868,6.39075640992868
10460,NY,62625.0,6.3872255489021965,6.3872255489021965
06070,CT,15658.0,6.386511687316388,6.386511687316388
48043,MI,15665.0,6.383657835939994,6.383657835939994
77031,TX,15678.0,6.378364587319811,6.378364587319811
39828,GA,15698.0,6.370238246910434,6.370238246910434
08003,NJ,31402.0,6.36902108145978,6.36902108145978
11210,NY,62805.0,6.3689196720006365,6.3689196720006365
22101,VA,31414.0,6.366588145412873,6.366588145412873
48206,MI,15712.0,6.364562118126273,6.364562118126273
32086,FL,31452.0,6.358896095637798,6.358896095637798
20613,MD,15726.0,6.358896095637798,6.358896095637798
48624,MI,15739.0,6.3536438147277465,6.3536438147277465
62301,IL,31481.0,6.3530383405863855,6.3530383405863855
98045,WA,15749.0,6.34960949901581,6.34960949901581
71270,LA,31513.0,6.346587122774729,6.346587122774729
20815,MD,31517.0,6.34578164165371,6.34578164165371
85128,AZ,15764.0,6.3435676224308555,6.3435676224308555
34116,FL,31538.0,6.341556217895872,6.341556217895872
54868,WI,15785.0,6.335128286347799,6.335128286347799
92801,CA,63163.0,6.332821430267719,6.332821430267719
02062,MA,31611.0,6.32691151814242,6.32691151814242
13662,NY,15814.0,6.32351081320349,6.32351081320349
74820,OK,31630.0,6.323110970597534,6.323110970597534
20746,MD,31635.0,6.32211158526948,6.32211158526948
80918,CO,47453.0,6.322044970813226,6.322044970813226
81212,CO,31643.0,6.320513225673926,6.320513225673926
74114,OK,15843.0,6.311935870731554,6.311935870731554
48225,MI,15862.0,6.304375236414072,6.304375236414072
70115,LA,31736.0,6.301991429291657,6.301991429291657
62526,IL,31758.0,6.297625795075257,6.297625795075257
45640,OH,15896.0,6.290890790135883,6.290890790135883
79706,TX,31805.0,6.288319446627888,6.288319446627888
21009,MD,31835.0,6.282393591958536,6.282393591958536
37830,TN,31839.0,6.281604321743773,6.281604321743773
02719,MA,15924.0,6.279829188646069,6.279829188646069
30309,GA,31856.0,6.278252134605727,6.278252134605727
33404,FL,31869.0,6.2756911104835424,6.2756911104835424
75006,TX,47811.0,6.2747066574637635,6.2747066574637635
80903,CO,15944.0,6.271951831409934,6.271951831409934
20024,DC,15952.0,6.268806419257773,6.268806419257773
75652,TN,15956.0,6.267234895963901,6.267234895963901
37204,TN,15959.0,6.26605677047434,6.26605677047434
20814,MD,31919.0,6.2658604592875715,6.2658604592875715
76053,TX,31935.0,6.262721152340693,6.262721152340693
96793,HI,31939.0,6.261936817057515,6.261936817057515
24015,VA,15973.0,6.260564702936204,6.260564702936204
74429,OK,15974.0,6.26017278076875,6.26017278076875
57108,SD,31953.0,6.259193189997809,6.259193189997809
60123,IL,47932.0,6.258866727864475,6.258866727864475
30901,GA,15978.0,6.2586055826761795,6.2586055826761795
07005,NJ,15985.0,6.255864873318736,6.255864873318736
78577,TX,79937.0,6.2549257540313,6.2549257540313
06716,CT,15996.0,6.251562890722681,6.251562890722681
27536,NC,15998.0,6.250781347668459,6.250781347668459
68776,NE,16007.0,6.2472668207659146,6.2472668207659146
29388,SC,16017.0,6.2433664231753765,6.2433664231753765
19610,PA,16024.0,6.240639041437844,6.240639041437844
48082,MI,16029.0,6.238692370079231,6.238692370079231
48451,MI,16033.0,6.237135907191417,6.237135907191417
98233,WA,16034.0,6.236746912810279,6.236746912810279
60126,IL,48147.0,6.23091781419403,6.23091781419403
36502,AL,16050.0,6.230529595015576,6.230529595015576
63115,MO,16056.0,6.228201295465869,6.228201295465869
30909,GA,48181.0,6.226520827712169,6.226520827712169
35758,AL,48192.0,6.225099601593626,6.225099601593626
54660,WI,16073.0,6.221613886642195,6.221613886642195
53719,WI,32151.0,6.220646325153183,6.220646325153183
98144,WA,32178.0,6.215426689042202,6.215426689042202
31545,GA,16089.0,6.215426689042202,6.215426689042202
29640,SC,32191.0,6.212916653723091,6.212916653723091
07059,NJ,16096.0,6.212723658051689,6.212723658051689
80018,CO,16106.0,6.208866261020738,6.208866261020738
42101,KY,64444.0,6.2069393582024714,6.2069393582024714
08882,NJ,16118.0,6.204243702692642,6.204243702692642
03055,NH,16120.0,6.20347394540943,6.20347394540943
95758,CA,64517.0,6.199916301129935,6.199916301129935
57401,SD,32275.0,6.196746707978312,6.196746707978312
33463,FL,64608.0,6.191183754333828,6.191183754333828
19126,PA,16159.0,6.188501763723003,6.188501763723003
74074,OK,32326.0,6.186970240673142,6.186970240673142
90028,CA,32330.0,6.186204763377668,6.186204763377668
90712,CA,32332.0,6.185822095756526,6.185822095756526
11691,NY,64673.0,6.184961266680067,6.184961266680067
74401,OK,16181.0,6.180087757246153,6.180087757246153
90222,CA,32397.0,6.173411118313424,6.173411118313424
44070,OH,32442.0,6.164848036495901,6.164848036495901
76707,HI,16227.0,6.162568558575215,6.162568558575215
97703,OR,32475.0,6.158583525789068,6.158583525789068
24740,WV,16238.0,6.158393890873261,6.158393890873261
13203,NY,16240.0,6.157635467980295,6.157635467980295
20603,MD,32485.0,6.156687702016316,6.156687702016316
65201,MO,48734.0,6.1558665408133955,6.1558665408133955
95448,CA,16245.0,6.155740227762388,6.155740227762388
72719,AR,16248.0,6.154603643525357,6.154603643525357
75454,TX,16252.0,6.153088850603003,6.153088850603003
92701,CA,48789.0,6.148927012236365,6.148927012236365
77521,TX,65058.0,6.148359924990009,6.148359924990009
19462,PA,16267.0,6.1474150119874595,6.1474150119874595
33147,FL,48823.0,6.144644941933105,6.144644941933105
15501,PA,16277.0,6.1436382625791,6.1436382625791
53714,WI,16289.0,6.139112284363682,6.139112284363682
23435,VA,32597.0,6.1355339448415505,6.1355339448415505
44095,OH,32616.0,6.13195977434388,6.13195977434388
91423,CA,32635.0,6.128389765589092,6.128389765589092
19114,PA,32645.0,6.126512482769184,6.126512482769184
18706,PA,16338.0,6.120700208103807,6.120700208103807
83854,ID,49040.0,6.117455138662316,6.117455138662316
18640,PA,16351.0,6.115833893951441,6.115833893951441
33990,FL,32717.0,6.113029923281474,6.113029923281474
40212,KY,16360.0,6.112469437652811,6.112469437652811
48084,MI,16364.0,6.1109753116597405,6.1109753116597405
29406,SC,32730.0,6.110601894286588,6.110601894286588
20110,VA,49120.0,6.107491856677525,6.107491856677525
55304,MN,49128.0,6.106497313141182,6.106497313141182
87113,NM,16380.0,6.105006105006105,6.105006105006105
72364,AR,16394.0,6.09979260705136,6.09979260705136
21740,MD,65619.0,6.095795425105534,6.095795425105534
17033,PA,16414.0,6.092360180333861,6.092360180333861
79903,TX,16425.0,6.0882800608828,6.0882800608828
40514,KY,16427.0,6.087538808059901,6.087538808059901
88021,NM,16431.0,6.086056843770921,6.086056843770921
90701,CA,16434.0,6.084945843981989,6.084945843981989
34210,FL,16447.0,6.080136195050769,6.080136195050769
85215,AZ,16461.0,6.074965068950854,6.074965068950854
85286,AZ,49407.0,6.072014087072682,6.072014087072682
48130,MI,16469.0,6.072014087072682,6.072014087072682
29334,SC,16472.0,6.070908207867896,6.070908207867896
11237,NY,49418.0,6.070662511635436,6.070662511635436
89103,NV,49461.0,6.065384848668648,6.065384848668648
02601,MA,16487.0,6.065384848668648,6.065384848668648
65340,MO,16488.0,6.06501698204755,6.06501698204755
21206,MD,49470.0,6.064281382656155,6.064281382656155
34105,FL,16491.0,6.063913649869626,6.063913649869626
70053,LA,16509.0,6.0573020776546125,6.0573020776546125
98467,WA,16512.0,6.0562015503875966,6.0562015503875966
77386,TX,66058.0,6.055284749765358,6.055284749765358
84321,UT,49550.0,6.054490413723512,6.054490413723512
90008,CA,33041.0,6.053085560364396,6.053085560364396
41048,KY,16523.0,6.052169702838468,6.052169702838468
30107,GA,16528.0,6.050338818973863,6.050338818973863
33909,FL,33063.0,6.049057859238424,6.049057859238424
44906,OH,16566.0,6.036460219727152,6.036460219727152
98368,WA,16567.0,6.0360958532021485,6.0360958532021485
80226,CO,33142.0,6.034638826866212,6.034638826866212
57702,SD,33162.0,6.030999336590073,6.030999336590073
34950,FL,16582.0,6.030635628995296,6.030635628995296
32277,FL,33174.0,6.028817748839453,6.028817748839453
75010,TX,33186.0,6.02663773880552,6.02663773880552
27407,NC,49803.0,6.023733510029516,6.023733510029516
07481,NJ,16602.0,6.023370678231538,6.023370678231538
27504,NC,16613.0,6.019382411364594,6.019382411364594
95482,CA,33276.0,6.010337780983291,6.010337780983291
18015,PA,33286.0,6.008532115604158,6.008532115604158
30643,GA,16655.0,6.004202942059441,6.004202942059441
83616,ID,33311.0,6.004022695205788,6.004022695205788
97223,OR,49967.0,6.003962615326115,6.003962615326115
30022,GA,66667.0,5.999970000149999,5.999970000149999
16148,PA,16673.0,5.9977208660708925,5.9977208660708925
05301,VT,16681.0,5.994844433786943,5.994844433786943
40213,KY,16698.0,5.988741166606779,5.988741166606779
85131,AZ,16723.0,5.979788315493632,5.979788315493632
43528,OH,16746.0,5.9715753015645525,5.9715753015645525
10309,NY,33523.0,5.966053157533634,5.966053157533634
26104,WV,16763.0,5.965519298454931,5.965519298454931
91208,CA,16776.0,5.9608965188364325,5.9608965188364325
39562,MS,16780.0,5.959475566150179,5.959475566150179
07208,NJ,33561.0,5.959297994696225,5.959297994696225
11385,NY,100883.0,5.94748371876332,5.94748371876332
77013,TX,16815.0,5.947071067499257,5.947071067499257
37771,TN,16822.0,5.944596361907027,5.944596361907027
44410,OH,16824.0,5.943889681407513,5.943889681407513
77011,TX,16841.0,5.937889674009857,5.937889674009857
30064,GA,50568.0,5.932605600379687,5.932605600379687
55408,MN,33718.0,5.9315499139925265,5.9315499139925265
75801,TX,16859.0,5.9315499139925265,5.9315499139925265
91107,CA,33729.0,5.9296154644371315,5.9296154644371315
08691,NJ,16866.0,5.929088106249258,5.929088106249258
22207,VA,33734.0,5.928736586233473,5.928736586233473
24014,VA,16869.0,5.928033671231253,5.928033671231253
78602,TX,33759.0,5.9243461002991795,5.9243461002991795
97203,OR,33763.0,5.923644225927791,5.923644225927791
31522,GA,16892.0,5.919962112242482,5.919962112242482
60478,IL,16893.0,5.91961167347422,5.91961167347422
27514,NC,33809.0,5.915584607648851,5.915584607648851
27527,NC,33827.0,5.912436810831584,5.912436810831584
07001,NJ,16920.0,5.91016548463357,5.91016548463357
44130,OH,50825.0,5.902606984751599,5.902606984751599
91941,CA,33895.0,5.900575306092344,5.900575306092344
11226,NY,101727.0,5.898139137102244,5.898139137102244
38112,TN,16970.0,5.892751915144372,5.892751915144372
92882,CA,67894.0,5.891536807376204,5.891536807376204
13502,NY,33990.0,5.884083553986467,5.884083553986467
92270,CA,16999.0,5.882698982293076,5.882698982293076
40324,KY,51035.0,5.8783188008229645,5.8783188008229645
95422,CA,17017.0,5.876476464711759,5.876476464711759
55398,MN,17022.0,5.874750323111267,5.874750323111267
48205,MI,34056.0,5.872680291284943,5.872680291284943
54601,WI,51090.0,5.871990604815032,5.871990604815032
39553,MS,17032.0,5.871301080319399,5.871301080319399
30517,GA,17033.0,5.870956378794105,5.870956378794105
20816,MD,17035.0,5.8702670971529205,5.8702670971529205
44505,OH,17048.0,5.865790708587517,5.865790708587517
38108,TN,17051.0,5.864758665180928,5.864758665180928
36695,AL,51174.0,5.862351975612616,5.862351975612616
21231,MD,17062.0,5.860977611065525,5.860977611065525
67206,KS,17076.0,5.856172405715625,5.856172405715625
82716,WY,17094.0,5.85000585000585,5.85000585000585
60455,IL,17098.0,5.8486372675166685,5.8486372675166685
75751,TX,17100.0,5.847953216374269,5.847953216374269
99223,WA,34201.0,5.847782228589807,5.847782228589807
43560,OH,34204.0,5.8472693252251196,5.8472693252251196
89130,NV,34212.0,5.8459020226820995,5.8459020226820995
32828,FL,68428.0,5.845560296954463,5.845560296954463
72405,AR,17109.0,5.844876965339879,5.844876965339879
47802,IN,34229.0,5.842998626895323,5.842998626895323
02842,RI,17115.0,5.842827928717499,5.842827928717499
42164,KY,17133.0,5.836689429755443,5.836689429755443
37210,TN,17134.0,5.836348780203105,5.836348780203105
85035,AZ,51441.0,5.83192395171167,5.83192395171167
32312,FL,34304.0,5.830223880597015,5.830223880597015
78252,TX,17156.0,5.828864537188156,5.828864537188156
30315,GA,34327.0,5.82631747603927,5.82631747603927
63901,MO,34354.0,5.821738371077604,5.821738371077604
52002,IA,17177.0,5.821738371077604,5.821738371077604
80516,CO,34376.0,5.818012566907145,5.818012566907145
23185,VA,51566.0,5.817786913857969,5.817786913857969
33312,FL,51570.0,5.817335660267598,5.817335660267598
48302,MI,17196.0,5.815305885089556,5.815305885089556
07081,NJ,17200.0,5.813953488372094,5.813953488372094
48033,MI,17207.0,5.811588307084326,5.811588307084326
76116,TX,51639.0,5.8095625399407425,5.8095625399407425
85704,AZ,34430.0,5.808887598024978,5.808887598024978
37748,TN,17227.0,5.804841237592152,5.804841237592152
55720,MN,17236.0,5.801810164771409,5.801810164771409
68508,NE,17249.0,5.797437532610586,5.797437532610586
78516,TX,34506.0,5.79609343302614,5.79609343302614
78723,TX,34522.0,5.793407102717108,5.793407102717108
07733,NJ,17266.0,5.791729410401946,5.791729410401946
85020,AZ,34534.0,5.79139398853304,5.79139398853304
90245,CA,17272.0,5.789717461787864,5.789717461787864
04073,ME,17283.0,5.786032517502748,5.786032517502748
94301,CA,17299.0,5.780680964217585,5.780680964217585
91340,CA,34610.0,5.778676683039584,5.778676683039584
44120,OH,34611.0,5.778509722342608,5.778509722342608
24333,VA,17309.0,5.777341267548675,5.777341267548675
55433,MN,34618.0,5.777341267548675,5.777341267548675
38804,MS,17314.0,5.775672865888876,5.775672865888876
27523,NC,17320.0,5.773672055427252,5.773672055427252
77591,TX,17347.0,5.764685536403989,5.764685536403989
61104,IL,17354.0,5.762360262763628,5.762360262763628
85253,AZ,17358.0,5.761032377001959,5.761032377001959
77378,TX,17417.0,5.741516908767297,5.741516908767297
80228,CO,34836.0,5.741187277528993,5.741187277528993
11201,NY,69703.0,5.738633918195774,5.738633918195774
77092,TX,34903.0,5.730166461335702,5.730166461335702
51501,IA,34906.0,5.72967398155045,5.72967398155045
34667,FL,34910.0,5.729017473503294,5.729017473503294
58801,ND,34921.0,5.727212851865639,5.727212851865639
35601,AL,34958.0,5.721151095600435,5.721151095600435
43056,OH,17479.0,5.721151095600435,5.721151095600435
12831,NY,17483.0,5.7198421323571464,5.7198421323571464
21136,MD,34973.0,5.718697280759443,5.718697280759443
97216,OR,17488.0,5.718206770356816,5.718206770356816
70122,LA,34986.0,5.716572343223003,5.716572343223003
33773,FL,17494.0,5.716245569909683,5.716245569909683
48187,MI,52498.0,5.714503409653701,5.714503409653701
02368,MA,35025.0,5.710206995003569,5.710206995003569
60004,IL,52546.0,5.70928329463708,5.70928329463708
91914,CA,17522.0,5.707111060381235,5.707111060381235
98607,WA,35054.0,5.705482969133337,5.705482969133337
89027,NV,17547.0,5.698979882601015,5.698979882601015
80905,CO,17592.0,5.684402000909504,5.684402000909504
77381,TX,35191.0,5.683271290955074,5.683271290955074
45103,OH,35237.0,5.675852087294605,5.675852087294605
27858,NC,52857.0,5.675691015381123,5.675691015381123
91325,CA,35250.0,5.673758865248227,5.673758865248227
06062,CT,17628.0,5.672793283412752,5.672793283412752
22031,VA,35256.0,5.672793283412752,5.672793283412752
61455,IL,17630.0,5.672149744753262,5.672149744753262
36201,AL,17631.0,5.671828030174125,5.671828030174125
77070,TX,52943.0,5.666471488204295,5.666471488204295
84003,UT,52970.0,5.663583160279403,5.663583160279403
19054,PA,17659.0,5.662834815108443,5.662834815108443
44241,OH,17659.0,5.662834815108443,5.662834815108443
60403,IL,17667.0,5.660270560932813,5.660270560932813
64116,MO,17670.0,5.659309564233164,5.659309564233164
31210,GA,35345.0,5.658508982883011,5.658508982883011
92373,CA,35348.0,5.658028742786014,5.658028742786014
30344,GA,35365.0,5.655308921249824,5.655308921249824
83001,WY,17690.0,5.6529112492933855,5.6529112492933855
32607,FL,35420.0,5.64652738565782,5.64652738565782
36117,AL,53172.0,5.642067253441661,5.642067253441661
39507,MS,17724.0,5.642067253441661,5.642067253441661
12401,NY,35493.0,5.634913926689769,5.634913926689769
06804,CT,17748.0,5.634437683119224,5.634437683119224
02476,MA,17757.0,5.631581911358901,5.631581911358901
10011,NY,53318.0,5.626617652575115,5.626617652575115
53188,WI,35552.0,5.625562556255625,5.625562556255625
71854,AR,35580.0,5.621135469364812,5.621135469364812
33777,FL,17793.0,5.620187714269657,5.620187714269657
31217,GA,17808.0,5.615453728661276,5.615453728661276
33549,FL,17816.0,5.6129321957790745,5.6129321957790745
70118,LA,35635.0,5.6124596604461905,5.6124596604461905
71701,AR,17824.0,5.6104129263913824,5.6104129263913824
54235,WI,17829.0,5.608839531101015,5.608839531101015
97124,OR,53487.0,5.608839531101015,5.608839531101015
27344,NC,17834.0,5.6072670180554,5.6072670180554
29642,SC,35675.0,5.606166783461808,5.606166783461808
38351,TN,17838.0,5.606009642336585,5.606009642336585
46373,IN,17839.0,5.605695386512696,5.605695386512696
48186,MI,35690.0,5.603810591202017,5.603810591202017
82009,WY,35700.0,5.602240896358544,5.602240896358544
80112,CO,35713.0,5.600201607257861,5.600201607257861
91801,CA,53669.0,5.589819076189234,5.589819076189234
10469,NY,71571.0,5.588855821491945,5.588855821491945
33060,FL,35793.0,5.58768474282681,5.58768474282681
92056,CA,53750.0,5.5813953488372094,5.5813953488372094
94063,CA,35836.0,5.580980020091528,5.580980020091528
30350,GA,35882.0,5.573825316314587,5.573825316314587
21075,MD,35900.0,5.571030640668524,5.571030640668524
07834,NJ,17966.0,5.566069241901369,5.566069241901369
88310,NM,35935.0,5.565604563795742,5.565604563795742
64082,MO,17973.0,5.563901407667056,5.563901407667056
15425,PA,17975.0,5.563282336578581,5.563282336578581
76014,TX,35954.0,5.562663403237471,5.562663403237471
33040,FL,35958.0,5.562044607597753,5.562044607597753
48879,MI,17980.0,5.561735261401558,5.561735261401558
75007,TX,53960.0,5.559673832468495,5.559673832468495
30144,GA,53984.0,5.557202133965619,5.557202133965619
95125,CA,54000.0,5.555555555555556,5.555555555555556
47501,IN,18003.0,5.554629783924901,5.554629783924901
48374,MI,18008.0,5.553087516659263,5.553087516659263
37766,TN,18011.0,5.5521625673199715,5.5521625673199715
71360,LA,36026.0,5.551546105590407,5.551546105590407
33716,FL,18023.0,5.548465849192698,5.548465849192698
43302,OH,54094.0,5.545901578733316,5.545901578733316
38671,MS,36073.0,5.5443129210212625,5.5443129210212625
95825,CA,36081.0,5.543083617416369,5.543083617416369
29204,SC,18059.0,5.537405171936431,5.537405171936431
10472,NY,72245.0,5.5367153436223955,5.5367153436223955
95203,CA,18064.0,5.535872453498672,5.535872453498672
33637,FL,18070.0,5.534034311012728,5.534034311012728
40165,KY,36161.0,5.530820497220763,5.530820497220763
17011,PA,36184.0,5.52730488613752,5.52730488613752
32207,FL,36207.0,5.523793741541691,5.523793741541691
29575,SC,18135.0,5.514199062586159,5.514199062586159
83703,ID,18163.0,5.505698397841766,5.505698397841766
53211,WI,36327.0,5.505546838439728,5.505546838439728
37216,TN,18191.0,5.497223901929526,5.497223901929526
23228,VA,36384.0,5.496921723834653,5.496921723834653
30519,GA,54608.0,5.493700556694989,5.493700556694989
95366,CA,18239.0,5.482756730083886,5.482756730083886
33605,FL,18243.0,5.481554568875733,5.481554568875733
20003,DC,36501.0,5.4793019369332345,5.4793019369332345
78705,TX,36535.0,5.474202819214452,5.474202819214452
20901,MD,36537.0,5.473903166652982,5.473903166652982
85755,AZ,18277.0,5.471357443781802,5.471357443781802
46219,IN,36556.0,5.47105810263705,5.47105810263705
33056,FL,36556.0,5.47105810263705,5.47105810263705
60451,IL,36561.0,5.4703098930554415,5.4703098930554415
31750,GA,18283.0,5.4695618880927634,5.4695618880927634
46013,IN,18288.0,5.468066491688539,5.468066491688539
53024,WI,18291.0,5.467169646274124,5.467169646274124
19804,DE,18292.0,5.466870763175159,5.466870763175159
75075,TX,36600.0,5.46448087431694,5.46448087431694
77084,TX,109808.0,5.464082762640245,5.464082762640245
10538,NY,18318.0,5.459111256687412,5.459111256687412
90505,CA,36643.0,5.458068389596922,5.458068389596922
97239,OR,18323.0,5.457621568520439,5.457621568520439
77051,TX,18323.0,5.457621568520439,5.457621568520439
04038,ME,18336.0,5.453752181500873,5.453752181500873
35216,AL,36673.0,5.4536034684918056,5.4536034684918056
78040,TX,36688.0,5.451373746184038,5.451373746184038
01852,MA,36708.0,5.448403617740002,5.448403617740002
32934,FL,18355.0,5.448106782892944,5.448106782892944
44647,OH,18368.0,5.444250871080139,5.444250871080139
55443,MN,36771.0,5.439068831416062,5.439068831416062
85364,AZ,73550.0,5.438477226376615,5.438477226376615
10034,NY,36778.0,5.438033607047691,5.438033607047691
65807,MO,55168.0,5.437935034802784,5.437935034802784
37725,TN,18395.0,5.436259853220983,5.436259853220983
77012,TX,18397.0,5.435668859053107,5.435668859053107
80249,CO,36794.0,5.435668859053107,5.435668859053107
33801,FL,36798.0,5.435077993369204,5.435077993369204
07940,NJ,18403.0,5.433896647285769,5.433896647285769
83204,ID,18408.0,5.432420686657975,5.432420686657975
71109,LA,18414.0,5.430650591940915,5.430650591940915
32541,FL,18419.0,5.42917639394104,5.42917639394104
44830,OH,18442.0,5.422405379026136,5.422405379026136
33437,FL,36889.0,5.421670416655372,5.421670416655372
83686,ID,55343.0,5.420739750284589,5.420739750284589
61364,IL,18449.0,5.420347986340723,5.420347986340723
43701,OH,55361.0,5.4189772583587725,5.4189772583587725
08837,NJ,18463.0,5.41623788116774,5.41623788116774
22901,VA,36938.0,5.414478315014349,5.414478315014349
47710,IN,18470.0,5.414185165132648,5.414185165132648
98366,WA,36969.0,5.409938056209256,5.409938056209256
90621,CA,36972.0,5.409499080385157,5.409499080385157
72801,AR,18510.0,5.4024851431658565,5.4024851431658565
06897,CT,18520.0,5.399568034557236,5.399568034557236
37601,TN,37079.0,5.393888724075622,5.393888724075622
01742,MA,18545.0,5.392289026691831,5.392289026691831
19702,DE,55653.0,5.390544984097892,5.390544984097892
84047,UT,37146.0,5.3841598018629195,5.3841598018629195
55130,MN,18581.0,5.38184166621818,5.38184166621818
91786,CA,55763.0,5.379911410792102,5.379911410792102
33467,FL,55813.0,5.3750918244853345,5.3750918244853345
50325,IA,18619.0,5.370857725978839,5.370857725978839
71055,LA,18626.0,5.368839256952646,5.368839256952646
53538,WI,18643.0,5.36394357131363,5.36394357131363
42104,KY,37309.0,5.360636843657026,5.360636843657026
33435,FL,37318.0,5.359344016292406,5.359344016292406
77407,TX,74657.0,5.357836505619031,5.357836505619031
51503,IA,37330.0,5.357621216180016,5.357621216180016
60477,IL,37335.0,5.3569037096558185,5.3569037096558185
34785,FL,18677.0,5.354178936660063,5.354178936660063
78550,TX,56038.0,5.353510118134124,5.353510118134124
11103,NY,37362.0,5.353032492907232,5.353032492907232
48342,MI,18685.0,5.351886540005352,5.351886540005352
95126,CA,37372.0,5.351600128438403,5.351600128438403
85901,AZ,18701.0,5.347307630607989,5.347307630607989
77028,TX,18701.0,5.347307630607989,5.347307630607989
78240,TX,56112.0,5.3464499572284,5.3464499572284
07083,NJ,56131.0,5.344640216636083,5.344640216636083
75115,TX,56164.0,5.341499893170002,5.341499893170002
23231,VA,37455.0,5.339741022560406,5.339741022560406
55066,MN,18732.0,5.3384582532564595,5.3384582532564595
11102,NY,37468.0,5.337888331376107,5.337888331376107
28277,NC,74957.0,5.33639286524274,5.33639286524274
98230,WA,18754.0,5.33219579822971,5.33219579822971
43201,OH,37528.0,5.329354082285227,5.329354082285227
93012,CA,37550.0,5.326231691078561,5.326231691078561
33177,FL,56331.0,5.325664376630985,5.325664376630985
10031,NY,56363.0,5.32264073949222,5.32264073949222
89030,NV,56399.0,5.319243248993777,5.319243248993777
97477,OR,37602.0,5.318866017765012,5.318866017765012
92807,CA,37627.0,5.315332075371408,5.315332075371408
07728,NJ,56444.0,5.315002480334491,5.315002480334491
44094,OH,37634.0,5.31434341287134,5.31434341287134
06468,CT,18825.0,5.3120849933598935,5.3120849933598935
30011,GA,18827.0,5.311520688373081,5.311520688373081
63105,MO,18846.0,5.306165764618487,5.306165764618487
35111,AL,18852.0,5.304476978569912,5.304476978569912
06037,CT,18855.0,5.303632988597189,5.303632988597189
34613,FL,18869.0,5.299697917218719,5.299697917218719
40517,KY,37751.0,5.297872904029032,5.297872904029032
42134,KY,18881.0,5.296329643557015,5.296329643557015
91345,CA,18895.0,5.292405398253506,5.292405398253506
02190,MA,18910.0,5.288207297726071,5.288207297726071
18109,PA,18915.0,5.286809410520751,5.286809410520751
27320,NC,37843.0,5.284993261633591,5.284993261633591
28712,NC,18928.0,5.283178360101437,5.283178360101437
40245,KY,37866.0,5.281783129984683,5.281783129984683
32837,FL,56813.0,5.280481579920089,5.280481579920089
96817,HI,56823.0,5.279552293965472,5.279552293965472
02421,MA,18950.0,5.277044854881266,5.277044854881266
70714,LA,18954.0,5.275931201857128,5.275931201857128
48214,MI,18959.0,5.274539796402764,5.274539796402764
12189,NY,18970.0,5.271481286241434,5.271481286241434
34285,FL,18971.0,5.271203415739813,5.271203415739813
85018,AZ,37944.0,5.270925574530888,5.270925574530888
60563,IL,37997.0,5.263573440008422,5.263573440008422
11105,NY,38001.0,5.263019394226467,5.263019394226467
35242,AL,57008.0,5.2624193095705865,5.2624193095705865
34698,FL,38010.0,5.261773217574323,5.261773217574323
21244,MD,38015.0,5.261081152176772,5.261081152176772
91326,CA,38041.0,5.257485344759601,5.257485344759601
27596,NC,19023.0,5.2567944067707515,5.2567944067707515
32714,FL,38049.0,5.2563799311414225,5.2563799311414225
29307,SC,19034.0,5.253756435851634,5.253756435851634
46901,IN,38072.0,5.253204454717378,5.253204454717378
64804,MO,38078.0,5.252376700456957,5.252376700456957
62305,IL,19042.0,5.25154920701607,5.25154920701607
27801,NC,19043.0,5.2512734338076985,5.2512734338076985
15601,PA,57141.0,5.250170630545493,5.250170630545493
93021,CA,38103.0,5.24893053040443,5.24893053040443
94122,CA,57160.0,5.248425472358292,5.248425472358292
66210,KS,19057.0,5.247415647793462,5.247415647793462
32771,FL,57178.0,5.2467732344608065,5.2467732344608065
44023,OH,19075.0,5.242463958060288,5.242463958060288
32804,FL,19084.0,5.239991616013414,5.239991616013414
77034,TX,38186.0,5.23752160477662,5.23752160477662
46012,IN,19108.0,5.233410090014654,5.233410090014654
37620,TN,38245.0,5.22944175709243,5.22944175709243
78732,TX,19128.0,5.227938101212882,5.227938101212882
75235,TX,19153.0,5.2211141857672425,5.2211141857672425
68128,NE,19160.0,5.219206680584551,5.219206680584551
19063,PA,38338.0,5.216756220981794,5.216756220981794
94520,CA,38383.0,5.2106401271396185,5.2106401271396185
21014,MD,38395.0,5.209011590050788,5.209011590050788
32305,FL,19199.0,5.208604614823688,5.208604614823688
26501,WV,19200.0,5.208333333333334,5.208333333333334
84057,UT,38401.0,5.208197703184813,5.208197703184813
02766,MA,19202.0,5.207790855119258,5.207790855119258
63005,MO,19235.0,5.198856251624642,5.198856251624642
22911,VA,19236.0,5.198585984612185,5.198585984612185
84043,UT,76954.0,5.197910440003119,5.197910440003119
55407,MN,38506.0,5.1939957409234925,5.1939957409234925
02908,RI,38507.0,5.193860856467655,5.193860856467655
28034,NC,19258.0,5.192647211548447,5.192647211548447
08012,NJ,38581.0,5.183898810295223,5.183898810295223
77069,TX,19299.0,5.181615627752733,5.181615627752733
29206,SC,19304.0,5.180273518441774,5.180273518441774
28208,NC,38614.0,5.179468586523023,5.179468586523023
