zipcode,state,population,combined_all_facilities_per_100k,combined_all_facilities_per_100k_capped_viz
21043,MD,48775.0,8.200922603792927,8.200922603792927
55414,MN,36600.0,8.19672131147541,8.19672131147541
33147,FL,48823.0,8.192859922577473,8.192859922577473
90250,CA,97653.0,8.19227263883342,8.19227263883342
37174,TN,48849.0,8.188499252799444,8.188499252799444
92694,CA,36637.0,8.188443376914048,8.188443376914048
67601,KS,24428.0,8.18732601932209,8.18732601932209
90505,CA,36643.0,8.187102584395383,8.187102584395383
60442,IL,12218.0,8.18464560484531,8.18464560484531
17103,PA,12225.0,8.1799591002045,8.1799591002045
78040,TX,36688.0,8.177060619276057,8.177060619276057
41164,KY,12231.0,8.175946365791841,8.175946365791841
30265,GA,36697.0,8.175055181622476,8.175055181622476
62946,IL,12235.0,8.173273395995096,8.173273395995096
68104,NE,36706.0,8.173050727401515,8.173050727401515
24055,VA,12236.0,8.172605426610003,8.172605426610003
20783,MD,48946.0,8.172271482858662,8.172271482858662
10034,NY,36778.0,8.157050410571538,8.157050410571538
80249,CO,36794.0,8.15350328857966,8.15350328857966
33801,FL,36798.0,8.152616990053808,8.152616990053808
45011,OH,73596.0,8.152616990053808,8.152616990053808
92128,CA,49083.0,8.149461116883646,8.149461116883646
06473,CT,24574.0,8.13868316106454,8.13868316106454
04005,ME,24581.0,8.13636548553761,8.13636548553761
27703,NC,61539.0,8.124928906872066,8.124928906872066
23220,VA,36942.0,8.120838070488874,8.120838070488874
92130,CA,61595.0,8.117542008279893,8.117542008279893
10927,NY,12323.0,8.114907084313884,8.114907084313884
82935,WY,12324.0,8.114248620577735,8.114248620577735
37650,TN,12329.0,8.110957904128478,8.110957904128478
32081,FL,24672.0,8.106355382619974,8.106355382619974
93923,CA,12338.0,8.105041335710812,8.105041335710812
37604,TN,37025.0,8.102633355840648,8.102633355840648
52627,IA,12350.0,8.097165991902834,8.097165991902834
95003,CA,24706.0,8.095199546668825,8.095199546668825
11237,NY,49418.0,8.094216682180582,8.094216682180582
76384,TX,12374.0,8.081461128171973,8.081461128171973
16803,PA,24751.0,8.080481596703164,8.080481596703164
77065,TX,37144.0,8.076674563859575,8.076674563859575
48604,MI,12386.0,8.073631519457452,8.073631519457452
35211,AL,24775.0,8.072653884964684,8.072653884964684
45409,OH,12392.0,8.069722401549386,8.069722401549386
98823,WA,12393.0,8.069071249899137,8.069071249899137
43130,OH,62010.0,8.063215610385422,8.063215610385422
34452,FL,12405.0,8.061265618702137,8.061265618702137
64068,MO,37222.0,8.059749610445435,8.059749610445435
50263,IA,24817.0,8.058991820123302,8.058991820123302
37327,TN,12412.0,8.056719303899452,8.056719303899452
37406,TN,12422.0,8.050233456770247,8.050233456770247
91307,CA,24855.0,8.046670690002012,8.046670690002012
94619,CA,24867.0,8.042787630192626,8.042787630192626
11717,NY,62193.0,8.039489974756002,8.039489974756002
60477,IL,37335.0,8.035355564483728,8.035355564483728
06451,CT,24894.0,8.034064433196756,8.034064433196756
60585,IL,24920.0,8.025682182985554,8.025682182985554
56093,MN,12469.0,8.019889325527307,8.019889325527307
85501,AZ,12473.0,8.017317405596089,8.017317405596089
92253,CA,37422.0,8.01667468334135,8.01667468334135
48360,MI,12480.0,8.012820512820513,8.012820512820513
44054,OH,12484.0,8.010253123998718,8.010253123998718
23231,VA,37455.0,8.009611533840609,8.009611533840609
15215,PA,12489.0,8.007046200656577,8.007046200656577
68850,NE,12489.0,8.007046200656577,8.007046200656577
15090,PA,24985.0,8.004802881729036,8.004802881729036
68144,NE,24994.0,8.001920460910618,8.001920460910618
19030,PA,12504.0,7.99744081893794,7.99744081893794
91762,CA,62524.0,7.996929179195189,7.996929179195189
37917,TN,25013.0,7.995842162075721,7.995842162075721
66112,KS,12507.0,7.995522507395858,7.995522507395858
70634,LA,25039.0,7.987539438475977,7.987539438475977
43227,OH,25041.0,7.986901481570224,7.986901481570224
94517,CA,12525.0,7.984031936127745,7.984031936127745
98102,WA,25066.0,7.978935609989628,7.978935609989628
48167,MI,25071.0,7.977344342068526,7.977344342068526
92610,CA,12545.0,7.971303308090873,7.971303308090873
10918,NY,12547.0,7.970032677133976,7.970032677133976
77062,TX,25095.0,7.969715082685794,7.969715082685794
35146,AL,12566.0,7.9579818558013695,7.9579818558013695
10514,NY,12568.0,7.956715467854869,7.956715467854869
53225,WI,25138.0,7.956082425013923,7.956082425013923
29033,SC,12575.0,7.952286282306163,7.952286282306163
91331,CA,100720.0,7.942811755361398,7.942811755361398
02920,RI,37791.0,7.938398031277289,7.938398031277289
63118,MO,25194.0,7.938398031277289,7.938398031277289
97027,OR,12599.0,7.937137868084769,7.937137868084769
51301,IA,12606.0,7.932730445819452,7.932730445819452
92113,CA,50457.0,7.927542263709694,7.927542263709694
17109,PA,25232.0,7.926442612555485,7.926442612555485
11205,NY,50474.0,7.924872211435591,7.924872211435591
40245,KY,37866.0,7.922674694977024,7.922674694977024
43146,OH,12627.0,7.919537499010058,7.919537499010058
45434,OH,12628.0,7.918910357934748,7.918910357934748
94704,CA,25259.0,7.917969832534938,7.917969832534938
19810,DE,25270.0,7.914523149980213,7.914523149980213
06120,CT,12636.0,7.9138968027856915,7.9138968027856915
60626,IL,50548.0,7.913270554720265,7.913270554720265
39090,MS,12639.0,7.912018355882585,7.912018355882585
30064,GA,50568.0,7.910140800506249,7.910140800506249
93433,CA,12643.0,7.909515146721506,7.909515146721506
79556,TX,12644.0,7.908889591901297,7.908889591901297
77705,TX,37950.0,7.905138339920949,7.905138339920949
54843,WI,12664.0,7.896399241945672,7.896399241945672
60563,IL,37997.0,7.895360160012633,7.895360160012633
29560,SC,12668.0,7.893905904641616,7.893905904641616
44143,OH,25339.0,7.892971309049292,7.892971309049292
28462,NC,12674.0,7.8901688496133815,7.8901688496133815
06106,CT,38036.0,7.887264696603218,7.887264696603218
03103,NH,38039.0,7.886642656221247,7.886642656221247
56001,MN,50729.0,7.885036172603441,7.885036172603441
76109,TX,25373.0,7.882394671501202,7.882394671501202
31405,GA,38069.0,7.880427644540177,7.880427644540177
30019,GA,50761.0,7.880065404542858,7.880065404542858
11577,NY,12695.0,7.877116975187081,7.877116975187081
94015,CA,63489.0,7.875379987084377,7.875379987084377
11742,NY,12699.0,7.874635798094339,7.874635798094339
29672,SC,12703.0,7.8721561835786815,7.8721561835786815
39540,MS,12707.0,7.869678130164477,7.869678130164477
77034,TX,38186.0,7.8562824071649295,7.8562824071649295
45424,OH,50920.0,7.855459544383346,7.855459544383346
20912,MD,25463.0,7.854534029768684,7.854534029768684
72223,AR,25465.0,7.85391714117416,7.85391714117416
63134,MO,12737.0,7.851142341210647,7.851142341210647
66103,KS,12741.0,7.848677497841614,7.848677497841614
38556,TN,12742.0,7.848061528802385,7.848061528802385
34104,FL,25485.0,7.847753580537571,7.847753580537571
79907,TX,50971.0,7.847599615467619,7.847599615467619
02124,MA,50972.0,7.847445656438829,7.847445656438829
33027,FL,63726.0,7.8460910774252275,7.8460910774252275
07436,NJ,12750.0,7.843137254901961,7.843137254901961
64124,MO,12754.0,7.840677434530344,7.840677434530344
78613,TX,89279.0,7.8405896123388485,7.8405896123388485
30241,GA,25509.0,7.8403700654670905,7.8403700654670905
60448,IL,25512.0,7.8394481028535585,7.8394481028535585
21060,MD,38269.0,7.839243251718101,7.839243251718101
54601,WI,51090.0,7.829320806420044,7.829320806420044
77511,TX,51093.0,7.8288610964319965,7.8288610964319965
70047,LA,12783.0,7.8228897754830635,7.8228897754830635
33881,FL,38369.0,7.81881206182074,7.81881206182074
97702,OR,51161.0,7.818455464123063,7.818455464123063
55301,MN,12791.0,7.817997029161129,7.817997029161129
95928,CA,38378.0,7.816978477252593,7.816978477252593
92553,CA,76761.0,7.81646930081682,7.81646930081682
29720,SC,51198.0,7.8128051877026445,7.8128051877026445
98446,WA,12800.0,7.8125,7.8125
44663,OH,25601.0,7.812194836139214,7.812194836139214
15201,PA,12802.0,7.811279487580065,7.811279487580065
84120,UT,51212.0,7.810669374365383,7.810669374365383
13421,NY,12807.0,7.808229874287499,7.808229874287499
14701,NY,38428.0,7.806807536171542,7.806807536171542
45415,OH,12811.0,7.805791897588011,7.805791897588011
02458,MA,12817.0,7.802137785753296,7.802137785753296
03053,NH,25646.0,7.7984870935038595,7.7984870935038595
13021,NY,38479.0,7.796460406975234,7.796460406975234
48348,MI,25655.0,7.7957513155330345,7.7957513155330345
21666,MD,12848.0,7.783312577833126,7.783312577833126
83605,ID,38561.0,7.779881227146599,7.779881227146599
92404,CA,64270.0,7.779679477205539,7.779679477205539
37683,TN,12867.0,7.771819382917541,7.771819382917541
27870,NC,25738.0,7.770611547128759,7.770611547128759
75407,TX,25738.0,7.770611547128759,7.770611547128759
48238,MI,25747.0,7.767895288771507,7.767895288771507
98040,WA,25748.0,7.767593599502874,7.767593599502874
21047,MD,12876.0,7.766387076731904,7.766387076731904
70739,LA,12890.0,7.757951900698215,7.757951900698215
37924,TN,12894.0,7.755545214828603,7.755545214828603
46761,IN,12902.0,7.750736319950395,7.750736319950395
92028,CA,51614.0,7.749835315999536,7.749835315999536
28083,NC,25821.0,7.745633399171218,7.745633399171218
56071,MN,12913.0,7.744133818632386,7.744133818632386
52641,IA,12920.0,7.739938080495357,7.739938080495357
22043,VA,25850.0,7.736943907156673,7.736943907156673
10452,NY,77564.0,7.735547418905678,7.735547418905678
62206,IL,12929.0,7.734550235903781,7.734550235903781
19143,PA,64648.0,7.734191312956318,7.734191312956318
48439,MI,51719.0,7.734101587424351,7.734101587424351
85355,AZ,12930.0,7.733952049497293,7.733952049497293
11691,NY,64673.0,7.731201583350084,7.731201583350084
42642,KY,12939.0,7.728572532653218,7.728572532653218
11791,NY,25879.0,7.728273890026663,7.728273890026663
43608,OH,12948.0,7.723200494284832,7.723200494284832
44134,OH,38845.0,7.723001673317029,7.723001673317029
20005,DC,12953.0,7.72021925422682,7.72021925422682
08534,NJ,12955.0,7.719027402547279,7.719027402547279
40422,KY,25918.0,7.716644802839726,7.716644802839726
46062,IN,38915.0,7.709109597841449,7.709109597841449
83350,ID,12975.0,7.707129094412332,7.707129094412332
64154,MO,12986.0,7.700600646850454,7.700600646850454
68048,NE,12991.0,7.697636825494573,7.697636825494573
75078,TX,38980.0,7.6962544894817855,7.6962544894817855
76034,TX,25988.0,7.695859627520394,7.695859627520394
07869,NJ,25993.0,7.6943792559535265,7.6943792559535265
29072,SC,65060.0,7.68521364893944,7.68521364893944
64132,MO,13013.0,7.684623069238453,7.684623069238453
48340,MI,26039.0,7.680786512538885,7.680786512538885
29626,SC,13023.0,7.678722260615834,7.678722260615834
85118,AZ,13044.0,7.666360012266177,7.666360012266177
48141,MI,26088.0,7.666360012266177,7.666360012266177
57201,SD,26091.0,7.665478517496455,7.665478517496455
34109,FL,26102.0,7.662248103593594,7.662248103593594
58078,ND,39161.0,7.660682822195551,7.660682822195551
75935,TX,13060.0,7.656967840735069,7.656967840735069
40217,KY,13061.0,7.656381594058648,7.656381594058648
84067,UT,39194.0,7.654232790733276,7.654232790733276
12586,NY,13087.0,7.6411706273401085,7.6411706273401085
91304,CA,52386.0,7.6356278394991035,7.6356278394991035
30005,GA,39308.0,7.632034191513178,7.632034191513178
37404,TN,13106.0,7.630093087135663,7.630093087135663
10528,NY,13108.0,7.628928898382667,7.628928898382667
48187,MI,52498.0,7.619337879538268,7.619337879538268
28144,NC,26254.0,7.6178867982021785,7.6178867982021785
80210,CO,39394.0,7.615372899426308,7.615372899426308
20902,MD,52533.0,7.614261511811623,7.614261511811623
90221,CA,52561.0,7.610205285287571,7.610205285287571
25309,WV,13146.0,7.606876616461281,7.606876616461281
11432,NY,65743.0,7.605372435088147,7.605372435088147
43615,OH,39449.0,7.604755507110446,7.604755507110446
70560,LA,39457.0,7.603213624958816,7.603213624958816
46545,IN,26312.0,7.601094557616297,7.601094557616297
97030,OR,39492.0,7.596475235490732,7.596475235490732
38305,TN,52686.0,7.592149717192423,7.592149717192423
14608,NY,13177.0,7.588980799878576,7.588980799878576
92231,CA,39542.0,7.586869657579283,7.586869657579283
92870,CA,52749.0,7.583082143737323,7.583082143737323
33196,FL,52786.0,7.577766832114576,7.577766832114576
95973,CA,39609.0,7.574036203893055,7.574036203893055
37922,TN,39623.0,7.571360068646998,7.571360068646998
27023,NC,13214.0,7.567731194187982,7.567731194187982
07660,NJ,13224.0,7.562008469449486,7.562008469449486
43567,OH,13240.0,7.552870090634441,7.552870090634441
84037,UT,39763.0,7.544702361491839,7.544702361491839
45429,OH,26514.0,7.543184732594101,7.543184732594101
20147,VA,66394.0,7.5308009759918075,7.5308009759918075
34747,FL,26560.0,7.530120481927711,7.530120481927711
84302,UT,26564.0,7.528986598403855,7.528986598403855
84066,UT,13287.0,7.526153383005946,7.526153383005946
30533,GA,26589.0,7.52190755575614,7.52190755575614
90710,CA,26605.0,7.517383950385266,7.517383950385266
60620,IL,66514.0,7.517214421024145,7.517214421024145
06514,CT,26613.0,7.515124187427197,7.515124187427197
48118,MI,13309.0,7.5137125253587795,7.5137125253587795
33182,FL,13310.0,7.5131480090157785,7.5131480090157785
34112,FL,26625.0,7.511737089201878,7.511737089201878
75160,TX,26632.0,7.509762691498949,7.509762691498949
94080,CA,66592.0,7.5084094185487755,7.5084094185487755
01940,MA,13326.0,7.5041272699984995,7.5041272699984995
90041,CA,26654.0,7.5035641929916705,7.5035641929916705
76542,TX,53312.0,7.503001200480192,7.503001200480192
80916,CO,39990.0,7.501875468867217,7.501875468867217
45431,OH,26660.0,7.501875468867217,7.501875468867217
96819,HI,53334.0,7.4999062511718595,7.4999062511718595
96743,HI,13339.0,7.496813854112003,7.496813854112003
84040,UT,26687.0,7.494285607224492,7.494285607224492
29697,SC,13344.0,7.494004796163069,7.494004796163069
30721,GA,53432.0,7.486150621350502,7.486150621350502
55426,MN,26716.0,7.486150621350502,7.486150621350502
60633,IL,13359.0,7.485590238790328,7.485590238790328
08629,NJ,13359.0,7.485590238790328,7.485590238790328
16001,PA,40085.0,7.484096295372334,7.484096295372334
54751,WI,26738.0,7.47999102401077,7.47999102401077
95354,CA,26765.0,7.472445357743322,7.472445357743322
46254,IN,40162.0,7.469747522533739,7.469747522533739
07424,NJ,26776.0,7.469375560203167,7.469375560203167
75022,TX,26781.0,7.46798103132818,7.46798103132818
98248,WA,26784.0,7.467144563918757,7.467144563918757
72714,AR,13393.0,7.466587023071754,7.466587023071754
97236,OR,40193.0,7.46398626626527,7.46398626626527
34202,FL,26797.0,7.463522036048811,7.463522036048811
48336,MI,26802.0,7.462129691814044,7.462129691814044
89431,NV,40219.0,7.459161093015739,7.459161093015739
75051,TX,40243.0,7.4547126208284675,7.4547126208284675
90262,CA,67099.0,7.45167588190584,7.45167588190584
60543,IL,40299.0,7.4443534579021815,7.4443534579021815
15668,PA,13433.0,7.4443534579021815,7.4443534579021815
30328,GA,40322.0,7.440107137542781,7.440107137542781
11213,NY,67217.0,7.438594403201571,7.438594403201571
17055,PA,40353.0,7.434391495056129,7.434391495056129
24592,VA,13453.0,7.433286255853713,7.433286255853713
37772,TN,13453.0,7.433286255853713,7.433286255853713
32817,FL,40376.0,7.430156528630869,7.430156528630869
61866,IL,13459.0,7.429972509101717,7.429972509101717
14513,NY,13459.0,7.429972509101717,7.429972509101717
60712,IL,13463.0,7.427764985515858,7.427764985515858
10040,NY,40405.0,7.424823660438064,7.424823660438064
48116,MI,26942.0,7.423353871279043,7.423353871279043
48228,MI,53893.0,7.422114189226802,7.422114189226802
68512,NE,13492.0,7.411799584939223,7.411799584939223
21550,MD,13499.0,7.407956144899622,7.407956144899622
28315,NC,13500.0,7.407407407407407,7.407407407407407
60410,IL,13503.0,7.405761682589055,7.405761682589055
92411,CA,27014.0,7.403568520026653,7.403568520026653
78754,TX,27020.0,7.401924500370096,7.401924500370096
38111,TN,40533.0,7.4013766560580265,7.4013766560580265
07104,NJ,54051.0,7.400418123623985,7.400418123623985
33709,FL,27026.0,7.400281210686006,7.400281210686006
02554,MA,13517.0,7.398091292446548,7.398091292446548
80549,CO,13530.0,7.390983000739098,7.390983000739098
80209,CO,27061.0,7.3907098776837525,7.3907098776837525
12211,NY,13532.0,7.389890629618682,7.389890629618682
14212,NY,13533.0,7.389344565137073,7.389344565137073
34982,FL,27067.0,7.3890715631580886,7.3890715631580886
19320,PA,54149.0,7.387024691130031,7.387024691130031
37804,TN,27075.0,7.386888273314867,7.386888273314867
53406,WI,27078.0,7.3860698722209905,7.3860698722209905
03743,NH,13540.0,7.385524372230428,7.385524372230428
52722,IA,40629.0,7.383888355608063,7.383888355608063
48209,MI,27096.0,7.3811632713315625,7.3811632713315625
90249,CA,27125.0,7.373271889400922,7.373271889400922
28112,NC,27126.0,7.373000073730001,7.373000073730001
22033,VA,40692.0,7.372456502506635,7.372456502506635
32222,FL,13564.0,7.372456502506635,7.372456502506635
78332,TX,27152.0,7.365939893930466,7.365939893930466
28584,NC,13584.0,7.3616018845700815,7.3616018845700815
88220,NM,40762.0,7.359795888327364,7.359795888327364
91724,CA,27180.0,7.358351729212656,7.358351729212656
92840,CA,54365.0,7.357674974707992,7.357674974707992
28001,NC,27185.0,7.356998344675372,7.356998344675372
06705,CT,27197.0,7.353752252086626,7.353752252086626
36078,AL,13604.0,7.350779182593354,7.350779182593354
61554,IL,40854.0,7.34322220590395,7.34322220590395
80130,CO,27250.0,7.339449541284403,7.339449541284403
27522,NC,13630.0,7.336757153338224,7.336757153338224
30650,GA,13631.0,7.336218912772357,7.336218912772357
19119,PA,27265.0,7.335411699981662,7.335411699981662
11203,NY,81824.0,7.332811888932342,7.332811888932342
32931,FL,13643.0,7.329766180458844,7.329766180458844
75228,TX,68219.0,7.329336401882173,7.329336401882173
98284,WA,27293.0,7.327886271205071,7.327886271205071
06704,CT,27300.0,7.326007326007326,7.326007326007326
78006,TX,40979.0,7.320822860489519,7.320822860489519
20781,MD,13662.0,7.319572536963841,7.319572536963841
94110,CA,68336.0,7.316787637555608,7.316787637555608
61764,IL,13668.0,7.316359379572725,7.316359379572725
28021,NC,13669.0,7.315824127587973,7.315824127587973
39056,MS,27346.0,7.31368390258173,7.31368390258173
64089,MO,13681.0,7.309407207075506,7.309407207075506
60452,IL,27363.0,7.309140079669627,7.309140079669627
07042,NJ,27384.0,7.3035349108968735,7.3035349108968735
24426,VA,13695.0,7.301935012778387,7.301935012778387
73533,OK,27396.0,7.300335815447511,7.300335815447511
06320,CT,27398.0,7.299802905321556,7.299802905321556
30504,GA,27403.0,7.298470970331715,7.298470970331715
37363,TN,41120.0,7.2957198443579765,7.2957198443579765
35504,AL,13715.0,7.291286912139992,7.291286912139992
07087,NJ,68611.0,7.287461194269141,7.287461194269141
75252,TX,27458.0,7.283851700779373,7.283851700779373
49345,MI,13734.0,7.2811999417504,7.2811999417504
91789,CA,41235.0,7.275372862859222,7.275372862859222
48603,MI,27492.0,7.274843590862797,7.274843590862797
74003,OK,13751.0,7.272198385571959,7.272198385571959
97741,OR,13753.0,7.271140841998109,7.271140841998109
80132,CO,27533.0,7.264010460175062,7.264010460175062
36067,AL,27534.0,7.263746640517178,7.263746640517178
01604,MA,41301.0,7.263746640517178,7.263746640517178
23661,VA,13771.0,7.261636772928619,7.261636772928619
30720,GA,27547.0,7.260318727992159,7.260318727992159
30317,GA,13774.0,7.260055176419341,7.260055176419341
61443,IL,13780.0,7.2568940493468785,7.2568940493468785
65616,MO,27562.0,7.256367462448299,7.256367462448299
11746,NY,69040.0,7.242178447276941,7.242178447276941
12302,NY,27618.0,7.241653993772178,7.241653993772178
32257,FL,41439.0,7.239556939115326,7.239556939115326
35077,AL,13813.0,7.239556939115326,7.239556939115326
46236,IN,27627.0,7.239294892677453,7.239294892677453
84096,UT,69086.0,7.237356338476681,7.237356338476681
08724,NJ,41458.0,7.236239085339379,7.236239085339379
98951,WA,13821.0,7.235366471311772,7.235366471311772
78248,TX,13825.0,7.233273056057866,7.233273056057866
91764,CA,55322.0,7.230396587252811,7.230396587252811
13905,NY,27672.0,7.2275224053194576,7.2275224053194576
60544,IL,27680.0,7.225433526011561,7.225433526011561
35043,AL,13841.0,7.224911494834188,7.224911494834188
98296,WA,27713.0,7.21682964673619,7.21682964673619
16686,PA,13861.0,7.214486689272058,7.214486689272058
77488,TX,13861.0,7.214486689272058,7.214486689272058
70422,LA,13863.0,7.213445863088797,7.213445863088797
43209,OH,27727.0,7.213185703465936,7.213185703465936
93640,CA,13865.0,7.212405337179949,7.212405337179949
60641,IL,69354.0,7.209389508896386,7.209389508896386
37849,TN,27742.0,7.209285559801024,7.209285559801024
32641,FL,13872.0,7.208765859284891,7.208765859284891
95388,CA,13878.0,7.205649228995533,7.205649228995533
08009,NJ,13885.0,7.2020165646380985,7.2020165646380985
39183,MS,13890.0,7.199424046076313,7.199424046076313
33647,FL,69457.0,7.1986984753156635,7.1986984753156635
12804,NY,27790.0,7.196833393306946,7.196833393306946
95368,CA,13896.0,7.196315486470928,7.196315486470928
74006,OK,27795.0,7.195538765965101,7.195538765965101
76712,TX,27800.0,7.194244604316546,7.194244604316546
46140,IN,41708.0,7.192864678239187,7.192864678239187
38834,MS,27823.0,7.188297451748554,7.188297451748554
20708,MD,27832.0,7.185972980741592,7.185972980741592
75762,TX,13923.0,7.182360123536594,7.182360123536594
62236,IL,13924.0,7.181844297615628,7.181844297615628
66205,KS,13929.0,7.1792662789862876,7.1792662789862876
42240,KY,41791.0,7.1785791199062,7.1785791199062
26241,WV,13931.0,7.178235589692053,7.178235589692053
39046,MS,27866.0,7.177205196296562,7.177205196296562
19468,PA,27869.0,7.176432595356848,7.176432595356848
95129,CA,41819.0,7.173772687056123,7.173772687056123
39466,MS,27897.0,7.16922966627236,7.16922966627236
98011,WA,27897.0,7.16922966627236,7.16922966627236
52601,IA,27899.0,7.168715724577942,7.168715724577942
49508,MI,41851.0,7.168287496117178,7.168287496117178
35401,AL,41852.0,7.168116219057631,7.168116219057631
97141,OR,13951.0,7.1679449501827825,7.1679449501827825
43545,OH,13954.0,7.166403898523721,7.166403898523721
75061,TX,55828.0,7.164863509350147,7.164863509350147
33705,FL,27915.0,7.164606842199535,7.164606842199535
63028,MO,27924.0,7.1622976650909616,7.1622976650909616
80401,CO,41913.0,7.157683773530885,7.157683773530885
92802,CA,41914.0,7.157513002815288,7.157513002815288
19146,PA,41920.0,7.156488549618321,7.156488549618321
74467,OK,13981.0,7.152564194263643,7.152564194263643
19003,PA,13984.0,7.151029748283753,7.151029748283753
46383,IN,41981.0,7.146089897810914,7.146089897810914
16602,PA,27996.0,7.1438776968138304,7.1438776968138304
23602,VA,42004.0,7.14217693552995,7.14217693552995
65803,MO,42007.0,7.141666865046302,7.141666865046302
64080,MO,14003.0,7.141326858530315,7.141326858530315
41056,KY,14004.0,7.140816909454442,7.140816909454442
49015,MI,28008.0,7.140816909454442,7.140816909454442
10924,NY,14006.0,7.139797229758674,7.139797229758674
46514,IN,42048.0,7.134703196347032,7.134703196347032
77845,TX,70108.0,7.131853711416671,7.131853711416671
39272,MS,14022.0,7.13165026387106,7.13165026387106
77021,TX,28055.0,7.128854036713598,7.128854036713598
78240,TX,56112.0,7.128599942971201,7.128599942971201
60115,IL,42103.0,7.1253829893356775,7.1253829893356775
31501,GA,14036.0,7.124536905101169,7.124536905101169
75115,TX,56164.0,7.121999857560002,7.121999857560002
95370,CA,28090.0,7.1199715201139195,7.1199715201139195
28711,NC,14047.0,7.118957784580338,7.118957784580338
54481,WI,28100.0,7.117437722419928,7.117437722419928
94559,CA,28137.0,7.108078331023209,7.108078331023209
33596,FL,28140.0,7.107320540156361,7.107320540156361
44128,OH,28146.0,7.105805443046969,7.105805443046969
40444,KY,14075.0,7.104795737122558,7.104795737122558
10303,NY,28155.0,7.103534008169064,7.103534008169064
98373,WA,28165.0,7.101011894194922,7.101011894194922
34236,FL,14083.0,7.100759781296599,7.100759781296599
18036,PA,14084.0,7.100255609201931,7.100255609201931
07748,NJ,28169.0,7.100003550001775,7.100003550001775
34746,FL,56344.0,7.099247479767145,7.099247479767145
12528,NY,14089.0,7.0977358222726945,7.0977358222726945
10031,NY,56363.0,7.0968543193229605,7.0968543193229605
20169,VA,28182.0,7.096728408203818,7.096728408203818
90716,CA,14098.0,7.093204709887927,7.093204709887927
29115,SC,28207.0,7.0904385436239235,7.0904385436239235
03045,NH,14107.0,7.088679379031687,7.088679379031687
01915,MA,42341.0,7.085331003046693,7.085331003046693
34690,FL,14115.0,7.0846617074034715,7.0846617074034715
30642,GA,14121.0,7.081651441116069,7.081651441116069
54961,WI,14122.0,7.0811499787565495,7.0811499787565495
06851,CT,28254.0,7.078643731860976,7.078643731860976
88240,NM,42386.0,7.077808710423253,7.077808710423253
01778,MA,14132.0,7.076139258420605,7.076139258420605
71923,AR,14138.0,7.073136228603763,7.073136228603763
66044,KS,28276.0,7.073136228603763,7.073136228603763
16801,PA,42446.0,7.067803797766573,7.067803797766573
78405,TX,14151.0,7.066638400113066,7.066638400113066
41143,KY,14153.0,7.065639793683318,7.065639793683318
15370,PA,14153.0,7.065639793683318,7.065639793683318
68164,NE,28314.0,7.06364342727979,7.06364342727979
07621,NJ,28321.0,7.061897531866812,7.061897531866812
20166,VA,14164.0,7.060152499293985,7.060152499293985
14424,NY,28353.0,7.053927274009806,7.053927274009806
74137,OK,28354.0,7.0536784933342735,7.0536784933342735
83221,ID,28354.0,7.0536784933342735,7.0536784933342735
60660,IL,42534.0,7.053180984624065,7.053180984624065
33755,FL,28360.0,7.052186177715091,7.052186177715091
75901,TX,28373.0,7.048954992422374,7.048954992422374
85382,AZ,42576.0,7.046223224351747,7.046223224351747
97838,OR,28387.0,7.045478564131469,7.045478564131469
18901,PA,28395.0,7.043493572812115,7.043493572812115
54603,WI,14203.0,7.040766035344645,7.040766035344645
10475,NY,42609.0,7.040766035344645,7.040766035344645
99301,WA,85272.0,7.036307345904869,7.036307345904869
27284,NC,56859.0,7.034946094725549,7.034946094725549
61853,IL,14218.0,7.033338022225348,7.033338022225348
07043,NJ,14219.0,7.032843378577959,7.032843378577959
70072,LA,56924.0,7.0269130770852355,7.0269130770852355
55056,MN,14245.0,7.020007020007021,7.020007020007021
10463,NY,71301.0,7.012524368522181,7.012524368522181
19020,PA,57043.0,7.012253913714216,7.012253913714216
15317,PA,42801.0,7.009182028457278,7.009182028457278
06410,CT,28559.0,7.003046325151441,7.003046325151441
48315,MI,28597.0,6.993740602161065,6.993740602161065
72015,AR,28597.0,6.993740602161065,6.993740602161065
64118,MO,42897.0,6.993496048674733,6.993496048674733
81416,CO,14304.0,6.991051454138702,6.991051454138702
31093,GA,28614.0,6.989585517578807,6.989585517578807
28214,NC,42925.0,6.9889341875364,6.9889341875364
85353,AZ,42936.0,6.98714365567356,6.98714365567356
06608,CT,14312.0,6.98714365567356,6.98714365567356
95621,CA,42941.0,6.986330080808552,6.986330080808552
31023,GA,14319.0,6.983727913960472,6.983727913960472
27574,NC,14320.0,6.983240223463687,6.983240223463687
98125,WA,42965.0,6.982427557314093,6.982427557314093
