zipcode,state,population,is_multispecialty_clinic,is_multispecialty_clinic_capped_viz
59917,MT,4274.0,2,2.0
38125,TN,40970.0,2,2.0
28328,NC,25300.0,2,2.0
37934,TN,27414.0,2,2.0
38120,TN,14536.0,2,2.0
34243,FL,30107.0,2,2.0
38017,TN,55114.0,2,2.0
28303,NC,30842.0,2,2.0
68114,NE,18078.0,2,2.0
38237,TN,15826.0,2,2.0
66202,KS,16827.0,2,2.0
28428,NC,6848.0,2,2.0
62656,IL,18634.0,2,2.0
65270,MO,17565.0,2,2.0
34461,FL,11388.0,2,2.0
97202,OR,43193.0,2,2.0
38152,TN,127.0,2,2.0
34474,FL,17781.0,2,2.0
66206,KS,10882.0,2,2.0
62832,IL,8921.0,2,2.0
34606,FL,28548.0,2,2.0
89521,NV,39119.0,2,2.0
89147,NV,55642.0,2,2.0
65265,MO,15238.0,2,2.0
44691,OH,44666.0,2,2.0
34293,FL,44935.0,2,2.0
68164,NE,28314.0,2,2.0
34429,FL,8837.0,2,2.0
97215,OR,18221.0,2,2.0
97008,OR,29632.0,2,2.0
89123,NV,55584.0,2,2.0
66226,KS,14844.0,2,2.0
45431,OH,26660.0,2,2.0
82718,WY,25764.0,2,2.0
54902,WI,22309.0,2,2.0
45505,OH,19708.0,2,2.0
34652,FL,26697.0,2,2.0
48180,MI,63409.0,2,2.0
48167,MI,25071.0,2,2.0
82501,WY,18523.0,2,2.0
34667,FL,34910.0,2,2.0
67226,KS,20767.0,2,2.0
34677,FL,22524.0,2,2.0
97703,OR,32475.0,2,2.0
97720,OR,4518.0,2,2.0
48377,MI,19691.0,2,2.0
38571,TN,14324.0,2,2.0
28806,NC,44621.0,2,2.0
34769,FL,27594.0,2,2.0
45103,OH,35237.0,2,2.0
24541,VA,27529.0,2,2.0
28739,NC,21251.0,2,2.0
24210,VA,17284.0,2,2.0
67124,KS,7922.0,2,2.0
21502,MD,41153.0,2,2.0
21224,MD,54266.0,2,2.0
97123,OR,48369.0,2,2.0
24112,VA,30978.0,2,2.0
67005,KS,15675.0,2,2.0
28759,NC,7728.0,2,2.0
82414,WY,16087.0,2,2.0
54806,WI,11492.0,2,2.0
67212,KS,43587.0,2,2.0
34957,FL,22955.0,2,2.0
67208,KS,17901.0,2,2.0
45011,OH,73596.0,2,2.0
82214,WY,1270.0,2,2.0
83110,WY,4744.0,2,2.0
28779,NC,16586.0,2,2.0
24266,VA,8705.0,2,2.0
21205,MD,14691.0,2,2.0
21014,MD,38395.0,2,2.0
20814,MD,31919.0,2,2.0
48209,MI,27096.0,2,2.0
34747,FL,26560.0,2,2.0
69140,NE,1674.0,2,2.0
83406,ID,19003.0,2,2.0
34986,FL,30027.0,2,2.0
24641,VA,5377.0,2,2.0
45417,OH,28079.0,2,2.0
98105,WA,49151.0,2,2.0
20910,MD,45610.0,2,2.0
98133,WA,50720.0,2,2.0
98121,WA,21411.0,2,2.0
98118,WA,47504.0,2,2.0
98277,WA,41517.0,2,2.0
69162,NE,7414.0,2,2.0
02740,MA,45166.0,2,2.0
98221,WA,22853.0,2,2.0
98188,WA,27851.0,2,2.0
98032,WA,38744.0,2,2.0
99403,WA,20224.0,2,2.0
83815,ID,39412.0,2,2.0
98620,WA,7655.0,2,2.0
01702,MA,39515.0,2,2.0
21075,MD,35900.0,2,2.0
20772,MD,51395.0,2,2.0
21040,MD,25138.0,2,2.0
98660,WA,12735.0,2,2.0
02061,MA,11351.0,2,2.0
20785,MD,41636.0,2,2.0
21703,MD,41138.0,2,2.0
21620,MD,12726.0,2,2.0
83616,ID,33311.0,2,2.0
85020,AZ,34534.0,2,2.0
83861,ID,6581.0,2,2.0
98335,WA,27307.0,2,2.0
90004,CA,58585.0,2,2.0
98501,WA,45274.0,2,2.0
83617,ID,17502.0,2,2.0
01960,MA,54155.0,2,2.0
01532,MA,15741.0,2,2.0
97702,OR,51161.0,2,2.0
99801,AK,30088.0,2,2.0
83704,ID,42430.0,2,2.0
98541,WA,10509.0,2,2.0
98366,WA,36969.0,2,2.0
99223,WA,34201.0,2,2.0
48127,MI,41222.0,2,2.0
20603,MD,32485.0,2,2.0
80513,CO,15824.0,2,2.0
84101,UT,8140.0,2,2.0
70115,LA,31736.0,2,2.0
90502,CA,18977.0,2,2.0
90028,CA,32330.0,2,2.0
98607,WA,35054.0,2,2.0
70130,LA,14521.0,2,2.0
48228,MI,53893.0,2,2.0
80401,CO,41913.0,2,2.0
01201,MA,45494.0,2,2.0
01915,MA,42341.0,2,2.0
90038,CA,27414.0,2,2.0
97402,OR,56610.0,2,2.0
85051,AZ,46123.0,2,2.0
75042,TX,39148.0,2,2.0
80516,CO,34376.0,2,2.0
84664,UT,11365.0,2,2.0
84113,UT,173.0,2,2.0
90250,CA,97653.0,2,2.0
90660,CA,62013.0,2,2.0
73103,OK,5046.0,2,2.0
87544,NM,13548.0,2,2.0
85326,AZ,72959.0,2,2.0
73102,OK,3072.0,2,2.0
70112,LA,4988.0,2,2.0
87120,NM,64643.0,2,2.0
01104,MA,23598.0,2,2.0
49508,MI,41851.0,2,2.0
80737,CO,1615.0,2,2.0
80524,CO,39030.0,2,2.0
02135,MA,47232.0,2,2.0
80209,CO,27061.0,2,2.0
97030,OR,39492.0,2,2.0
75020,TX,23782.0,2,2.0
90021,CA,5192.0,2,2.0
85296,AZ,50418.0,2,2.0
90712,CA,32332.0,2,2.0
89503,NV,28737.0,2,2.0
97303,OR,41441.0,2,2.0
75126,TX,64573.0,2,2.0
90706,CA,79179.0,2,2.0
81003,CO,15169.0,2,2.0
80446,CO,3998.0,2,2.0
80129,CO,29703.0,2,2.0
87401,NM,44724.0,2,2.0
70127,LA,24332.0,2,2.0
71854,AR,35580.0,2,2.0
70072,LA,56924.0,2,2.0
97051,OR,17012.0,2,2.0
80435,CO,8344.0,2,2.0
84104,UT,23487.0,2,2.0
89031,NV,73386.0,2,2.0
72015,AR,28597.0,2,2.0
97305,OR,44535.0,2,2.0
97203,OR,33763.0,2,2.0
02368,MA,35025.0,2,2.0
80906,CO,39019.0,2,2.0
75075,TX,36600.0,2,2.0
80120,CO,29445.0,2,2.0
80216,CO,15915.0,2,2.0
89048,NV,25166.0,2,2.0
80228,CO,34836.0,2,2.0
84117,UT,25675.0,2,2.0
85041,AZ,64639.0,2,2.0
97381,OR,16313.0,2,2.0
70508,LA,40343.0,2,2.0
85259,AZ,22548.0,2,2.0
80443,CO,4170.0,2,2.0
80005,CO,28742.0,2,2.0
83127,WY,3818.0,2,2.0
75146,TX,23837.0,2,2.0
72022,AR,18206.0,2,2.0
84047,UT,37146.0,2,2.0
85306,AZ,25663.0,2,2.0
85201,AZ,51187.0,2,2.0
75087,TX,40460.0,2,2.0
89408,NV,23201.0,2,2.0
80226,CO,33142.0,2,2.0
85042,AZ,45433.0,2,2.0
84647,UT,4549.0,2,2.0
19801,DE,16219.0,2,2.0
90067,CA,3344.0,2,2.0
89115,NV,67043.0,2,2.0
80112,CO,35713.0,2,2.0
84057,UT,38401.0,2,2.0
91101,CA,20583.0,2,2.0
85205,AZ,44137.0,2,2.0
80232,CO,22240.0,2,2.0
71913,AR,46801.0,2,2.0
90059,CA,43551.0,2,2.0
90505,CA,36643.0,2,2.0
15017,PA,16971.0,2,2.0
84337,UT,13880.0,2,2.0
70394,LA,13932.0,2,2.0
97221,OR,12821.0,2,2.0
80237,CO,23108.0,2,2.0
97103,OR,18080.0,2,2.0
84062,UT,47771.0,2,2.0
89118,NV,22588.0,2,2.0
75201,TX,17740.0,2,2.0
73119,OK,31216.0,2,2.0
84404,UT,66382.0,2,2.0
85704,AZ,34430.0,2,2.0
97230,OR,41562.0,2,2.0
83101,WY,2808.0,2,2.0
84014,UT,16870.0,2,2.0
90805,CA,95350.0,2,2.0
90621,CA,36972.0,2,2.0
80249,CO,36794.0,2,2.0
89130,NV,34212.0,2,2.0
84074,UT,55001.0,2,2.0
80127,CO,44776.0,2,2.0
85028,AZ,19888.0,2,2.0
85338,AZ,59313.0,2,2.0
85212,AZ,48422.0,2,2.0
80130,CO,27250.0,2,2.0
89134,NV,24024.0,2,2.0
91107,CA,33729.0,2,2.0
85284,AZ,18638.0,2,2.0
85018,AZ,37944.0,2,2.0
97236,OR,40193.0,2,2.0
84078,UT,29172.0,2,2.0
84098,UT,20573.0,2,2.0
84028,UT,955.0,2,2.0
84096,UT,69086.0,2,2.0
97477,OR,37602.0,2,2.0
97424,OR,18750.0,2,2.0
85250,AZ,16501.0,2,2.0
20032,DC,38904.0,2,2.0
20001,DC,49040.0,2,2.0
20003,DC,36501.0,2,2.0
70634,LA,25039.0,2,2.0
91367,CA,46498.0,2,2.0
80601,CO,40460.0,2,2.0
97439,OR,15634.0,2,2.0
85541,AZ,22974.0,2,2.0
85390,AZ,9102.0,2,2.0
84721,UT,27329.0,2,2.0
84070,UT,30885.0,2,2.0
75247,TX,830.0,2,2.0
70546,LA,16277.0,2,2.0
72117,AR,13730.0,2,2.0
91335,CA,76650.0,2,2.0
85336,AZ,7810.0,2,2.0
91325,CA,35250.0,2,2.0
91326,CA,38041.0,2,2.0
84060,UT,8621.0,2,2.0
91606,CA,43955.0,2,2.0
75219,TX,27885.0,2,2.0
91605,CA,54341.0,2,2.0
75246,TX,2458.0,2,2.0
72205,AR,22888.0,2,2.0
85344,AZ,9137.0,2,2.0
75633,TX,13558.0,2,2.0
72529,AR,4806.0,2,2.0
70663,LA,29325.0,2,2.0
97501,OR,47519.0,2,2.0
91764,CA,55322.0,2,2.0
19020,PA,57043.0,2,2.0
19355,PA,29273.0,2,2.0
97524,OR,15970.0,2,2.0
85746,AZ,43278.0,2,2.0
88310,NM,35935.0,2,2.0
75503,TX,25547.0,2,2.0
75460,TX,22925.0,2,2.0
97850,OR,17197.0,2,2.0
02909,RI,46119.0,2,2.0
16870,PA,7452.0,2,2.0
72758,AR,45105.0,2,2.0
91950,CA,57849.0,2,2.0
81008,CO,11868.0,2,2.0
17110,PA,27239.0,2,2.0
16001,PA,40085.0,2,2.0
81050,CO,9924.0,2,2.0
85715,AZ,18561.0,2,2.0
85629,AZ,29824.0,2,2.0
75766,TX,25382.0,2,2.0
92117,CA,51505.0,2,2.0
75602,TX,22041.0,2,2.0
15146,PA,28672.0,2,2.0
15904,PA,16065.0,2,2.0
83318,ID,18990.0,2,2.0
77005,TX,28241.0,2,2.0
77062,TX,25095.0,2,2.0
85641,AZ,29538.0,2,2.0
92101,CA,47505.0,2,2.0
97601,OR,23264.0,2,2.0
85743,AZ,30441.0,2,2.0
77026,TX,23405.0,2,2.0
77098,TX,15717.0,2,2.0
83221,ID,28354.0,2,2.0
82520,WY,12887.0,2,2.0
82009,WY,35700.0,2,2.0
17011,PA,36184.0,2,2.0
83276,ID,4311.0,2,2.0
83202,ID,24441.0,2,2.0
76801,TX,25401.0,2,2.0
76210,TX,46211.0,2,2.0
76054,TX,12120.0,2,2.0
76022,TX,14692.0,2,2.0
76234,TX,18755.0,2,2.0
81501,CO,23935.0,2,2.0
81435,CO,5499.0,2,2.0
81601,CO,16484.0,2,2.0
77384,TX,23952.0,2,2.0
77379,TX,84704.0,2,2.0
93312,CA,58714.0,2,2.0
96766,HI,16937.0,2,2.0
19063,PA,38338.0,2,2.0
17601,PA,55710.0,2,2.0
19401,PA,43414.0,2,2.0
18974,PA,42507.0,2,2.0
81212,CO,31643.0,2,2.0
92688,CA,44688.0,2,2.0
92307,CA,41649.0,2,2.0
76014,TX,35954.0,2,2.0
74820,OK,31630.0,2,2.0
76010,TX,55894.0,2,2.0
33328,FL,28997.0,2,2.0
85323,AZ,44632.0,2,2.0
85233,AZ,39006.0,2,2.0
86401,AZ,27684.0,2,2.0
77022,TX,28748.0,2,2.0
81625,CO,12560.0,2,2.0
86326,AZ,24465.0,2,2.0
76018,TX,27784.0,2,2.0
92807,CA,37627.0,2,2.0
92843,CA,45480.0,2,2.0
92879,CA,47243.0,2,2.0
77034,TX,38186.0,2,2.0
77032,TX,13497.0,2,2.0
92324,CA,58626.0,2,2.0
76028,TX,74023.0,2,2.0
92373,CA,35348.0,2,2.0
92231,CA,39542.0,2,2.0
71270,LA,31513.0,2,2.0
77053,TX,30350.0,2,2.0
32207,FL,36207.0,2,2.0
35763,AL,21889.0,2,2.0
35601,AL,34958.0,2,2.0
34202,FL,26797.0,2,2.0
33873,FL,13455.0,2,2.0
33525,FL,18620.0,2,2.0
36426,AL,15660.0,2,2.0
35406,AL,16664.0,2,2.0
32822,FL,64120.0,2,2.0
93722,CA,87364.0,2,2.0
92345,CA,86499.0,2,2.0
93021,CA,38103.0,2,2.0
93101,CA,30513.0,2,2.0
32779,FL,29321.0,2,2.0
33322,FL,41050.0,2,2.0
33068,FL,53137.0,2,2.0
33062,FL,25293.0,2,2.0
86426,AZ,15953.0,2,2.0
86409,AZ,28860.0,2,2.0
76542,TX,53312.0,2,2.0
74145,OK,18055.0,2,2.0
94010,CA,44045.0,2,2.0
93036,CA,48656.0,2,2.0
93033,CA,79539.0,2,2.0
93105,CA,26003.0,2,2.0
94063,CA,35836.0,2,2.0
32435,FL,6935.0,2,2.0
35570,AL,10774.0,2,2.0
35022,AL,23163.0,2,2.0
33843,FL,11864.0,2,2.0
33801,FL,36798.0,2,2.0
33060,FL,35793.0,2,2.0
92408,CA,13488.0,2,2.0
92557,CA,54549.0,2,2.0
76112,TX,43132.0,2,2.0
76109,TX,25373.0,2,2.0
71360,LA,36026.0,2,2.0
32825,FL,61755.0,2,2.0
32086,FL,31452.0,2,2.0
33990,FL,32717.0,2,2.0
33838,FL,5243.0,2,2.0
78014,TX,5078.0,2,2.0
77706,TX,29910.0,2,2.0
77640,TX,16618.0,2,2.0
76262,TX,42592.0,2,2.0
95126,CA,37372.0,2,2.0
95116,CA,51222.0,2,2.0
95112,CA,60754.0,2,2.0
95616,CA,51003.0,2,2.0
95608,CA,65367.0,2,2.0
95355,CA,62337.0,2,2.0
32714,FL,38049.0,2,2.0
94566,CA,45055.0,2,2.0
94607,CA,31067.0,2,2.0
33770,FL,25475.0,2,2.0
33572,FL,22395.0,2,2.0
78253,TX,66589.0,2,2.0
78250,TX,54933.0,2,2.0
94609,CA,23578.0,2,2.0
77845,TX,70108.0,2,2.0
78040,TX,36688.0,2,2.0
95482,CA,33276.0,2,2.0
95815,CA,27838.0,2,2.0
32218,FL,67040.0,2,2.0
32055,FL,16624.0,2,2.0
34761,FL,48193.0,2,2.0
34110,FL,24093.0,2,2.0
78201,TX,42005.0,2,2.0
77396,TX,61058.0,2,2.0
32765,FL,65228.0,2,2.0
32566,FL,44434.0,2,2.0
33705,FL,27915.0,2,2.0
33470,FL,30308.0,2,2.0
33314,FL,30248.0,2,2.0
33070,FL,6220.0,2,2.0
32205,FL,29605.0,2,2.0
32080,FL,21889.0,2,2.0
77590,TX,30758.0,2,2.0
77583,TX,43113.0,2,2.0
95825,CA,36081.0,2,2.0
77429,TX,94176.0,2,2.0
94520,CA,38383.0,2,2.0
77414,TX,23416.0,2,2.0
78730,TX,9403.0,2,2.0
32081,FL,24672.0,2,2.0
34698,FL,38010.0,2,2.0
34292,FL,17141.0,2,2.0
33909,FL,33063.0,2,2.0
33032,FL,58727.0,2,2.0
96161,CA,19651.0,2,2.0
78641,TX,83426.0,2,2.0
78613,TX,89279.0,2,2.0
95945,CA,26302.0,2,2.0
78541,TX,48513.0,2,2.0
78705,TX,36535.0,2,2.0
78516,TX,34506.0,2,2.0
78735,TX,20983.0,2,2.0
79762,TX,40253.0,2,2.0
79106,TX,27692.0,2,2.0
33435,FL,37318.0,2,2.0
99929,AK,2079.0,2,2.0
32025,FL,21886.0,2,2.0
79424,TX,53479.0,2,2.0
93614,CA,11574.0,1,1.0
92886,CA,50001.0,1,1.0
92656,CA,53473.0,1,1.0
91791,CA,34267.0,1,1.0
91739,CA,42411.0,1,1.0
73159,OK,32981.0,1,1.0
10543,NY,21296.0,1,1.0
10604,NY,11526.0,1,1.0
10023,NY,71164.0,1,1.0
08731,NJ,20953.0,1,1.0
08691,NJ,16866.0,1,1.0
08844,NJ,43333.0,1,1.0
10523,NY,9489.0,1,1.0
08857,NJ,40675.0,1,1.0
08629,NJ,13359.0,1,1.0
10310,NY,26667.0,1,1.0
08560,NJ,3553.0,1,1.0
10028,NY,48116.0,1,1.0
23901,VA,14967.0,1,1.0
23831,VA,37216.0,1,1.0
23805,VA,19656.0,1,1.0
95838,CA,41340.0,1,1.0
91301,CA,24790.0,1,1.0
90650,CA,102891.0,1,1.0
90278,CA,42188.0,1,1.0
90040,CA,12089.0,1,1.0
96101,CA,5238.0,1,1.0
04756,ME,3134.0,1,1.0
04901,ME,26491.0,1,1.0
98346,WA,10402.0,1,1.0
98258,WA,51995.0,1,1.0
10509,NY,19501.0,1,1.0
10035,NY,35980.0,1,1.0
08830,NJ,20088.0,1,1.0
10032,NY,55170.0,1,1.0
08820,NJ,41169.0,1,1.0
08810,NJ,8170.0,1,1.0
10474,NY,12013.0,1,1.0
10030,NY,29686.0,1,1.0
15108,PA,43422.0,1,1.0
10522,NY,11587.0,1,1.0
10075,NY,27796.0,1,1.0
10069,NY,6671.0,1,1.0
77042,TX,41177.0,1,1.0
76117,TX,33398.0,1,1.0
76071,TX,4220.0,1,1.0
76011,TX,23158.0,1,1.0
75979,TX,10354.0,1,1.0
98823,WA,12393.0,1,1.0
98002,WA,38474.0,1,1.0
75227,TX,59103.0,1,1.0
75203,TX,14710.0,1,1.0
75019,TX,44897.0,1,1.0
98466,WA,29769.0,1,1.0
98332,WA,20704.0,1,1.0
15208,PA,9601.0,1,1.0
10128,NY,64249.0,1,1.0
08882,NJ,16118.0,1,1.0
10528,NY,13108.0,1,1.0
11238,NY,60090.0,1,1.0
10952,NY,47426.0,1,1.0
15224,PA,10568.0,1,1.0
15219,PA,10949.0,1,1.0
11215,NY,67493.0,1,1.0
10970,NY,11211.0,1,1.0
11233,NY,75399.0,1,1.0
11211,NY,68540.0,1,1.0
10598,NY,29040.0,1,1.0
10977,NY,71049.0,1,1.0
96797,HI,78109.0,1,1.0
96786,HI,41217.0,1,1.0
78404,TX,15339.0,1,1.0
98092,WA,50258.0,1,1.0
98045,WA,15749.0,1,1.0
98512,WA,31422.0,1,1.0
98230,WA,18754.0,1,1.0
15237,PA,45670.0,1,1.0
15501,PA,16277.0,1,1.0
11366,NY,14430.0,1,1.0
96749,HI,20503.0,1,1.0
96743,HI,13339.0,1,1.0
96740,HI,38234.0,1,1.0
78254,TX,72791.0,1,1.0
78218,TX,36137.0,1,1.0
11225,NY,58786.0,1,1.0
15417,PA,7973.0,1,1.0
11423,NY,31985.0,1,1.0
11598,NY,14515.0,1,1.0
11419,NY,47430.0,1,1.0
11418,NY,37596.0,1,1.0
11581,NY,23183.0,1,1.0
11720,NY,28623.0,1,1.0
10583,NY,41589.0,1,1.0
15143,PA,22329.0,1,1.0
11367,NY,43112.0,1,1.0
11756,NY,42501.0,1,1.0
13212,NY,20220.0,1,1.0
11803,NY,30049.0,1,1.0
11801,NY,41779.0,1,1.0
12305,NY,6085.0,1,1.0
11792,NY,8528.0,1,1.0
12207,NY,2399.0,1,1.0
11755,NY,12118.0,1,1.0
15834,PA,4078.0,1,1.0
11757,NY,45157.0,1,1.0
16023,PA,3987.0,1,1.0
11563,NY,23349.0,1,1.0
11432,NY,65743.0,1,1.0
17020,PA,8587.0,1,1.0
12831,NY,17483.0,1,1.0
12211,NY,13532.0,1,1.0
11968,NY,14467.0,1,1.0
17202,PA,30805.0,1,1.0
17268,PA,29587.0,1,1.0
12804,NY,27790.0,1,1.0
12192,NY,1617.0,1,1.0
12189,NY,18970.0,1,1.0
16045,PA,1195.0,1,1.0
16506,PA,23918.0,1,1.0
16503,PA,15328.0,1,1.0
13203,NY,16240.0,1,1.0
12051,NY,5771.0,1,1.0
13069,NY,24071.0,1,1.0
17109,PA,25232.0,1,1.0
13021,NY,38479.0,1,1.0
12553,NY,26728.0,1,1.0
17055,PA,40353.0,1,1.0
16743,PA,3933.0,1,1.0
12569,NY,10177.0,1,1.0
16662,PA,5574.0,1,1.0
12485,NY,939.0,1,1.0
12439,NY,401.0,1,1.0
13088,NY,22331.0,1,1.0
19335,PA,52406.0,1,1.0
19149,PA,60408.0,1,1.0
13495,NY,2183.0,1,1.0
19460,PA,43611.0,1,1.0
14604,NY,3138.0,1,1.0
19320,PA,54149.0,1,1.0
19154,PA,34681.0,1,1.0
12170,NY,4964.0,1,1.0
17102,PA,7989.0,1,1.0
12084,NY,4658.0,1,1.0
12601,NY,44264.0,1,1.0
19115,PA,35919.0,1,1.0
19082,PA,42761.0,1,1.0
19047,PA,35452.0,1,1.0
14737,NY,4101.0,1,1.0
14731,NY,1269.0,1,1.0
17961,PA,6659.0,1,1.0
19008,PA,21008.0,1,1.0
19007,PA,21849.0,1,1.0
19006,PA,23148.0,1,1.0
14901,NY,14893.0,1,1.0
14727,NY,5257.0,1,1.0
14204,NY,9026.0,1,1.0
19143,PA,64648.0,1,1.0
19136,PA,39151.0,1,1.0
75098,TX,67212.0,1,1.0
75077,TX,38073.0,1,1.0
75061,TX,55828.0,1,1.0
17402,PA,36978.0,1,1.0
13421,NY,12807.0,1,1.0
17403,PA,40344.0,1,1.0
13326,NY,4893.0,1,1.0
19002,PA,33279.0,1,1.0
14810,NY,11620.0,1,1.0
14031,NY,9983.0,1,1.0
17345,PA,8122.0,1,1.0
19035,PA,4096.0,1,1.0
19067,PA,53153.0,1,1.0
14127,NY,30565.0,1,1.0
17538,PA,7064.0,1,1.0
17519,PA,7134.0,1,1.0
18020,PA,20582.0,1,1.0
14059,NY,9280.0,1,1.0
98248,WA,26784.0,1,1.0
04426,ME,4841.0,1,1.0
96701,HI,42833.0,1,1.0
96761,HI,23167.0,1,1.0
96744,HI,57746.0,1,1.0
76179,TX,68333.0,1,1.0
75652,TN,15956.0,1,1.0
18104,PA,47289.0,1,1.0
18103,PA,48358.0,1,1.0
18252,PA,11016.0,1,1.0
19073,PA,20853.0,1,1.0
14221,NY,55275.0,1,1.0
13501,NY,40885.0,1,1.0
18706,PA,16338.0,1,1.0
18054,PA,4615.0,1,1.0
14141,NY,7585.0,1,1.0
17603,PA,66739.0,1,1.0
17554,PA,8042.0,1,1.0
18640,PA,16351.0,1,1.0
18036,PA,14084.0,1,1.0
13850,NY,22135.0,1,1.0
14569,NY,6302.0,1,1.0
19095,PA,7880.0,1,1.0
13827,NY,11381.0,1,1.0
19094,PA,4426.0,1,1.0
14871,NY,4025.0,1,1.0
18202,PA,13894.0,1,1.0
18201,PA,31310.0,1,1.0
13662,NY,15814.0,1,1.0
14845,NY,20628.0,1,1.0
18109,PA,18915.0,1,1.0
04038,ME,18336.0,1,1.0
48045,MI,24341.0,1,1.0
55055,MN,3797.0,1,1.0
55104,MN,45612.0,1,1.0
48017,MI,11353.0,1,1.0
19134,PA,57463.0,1,1.0
19119,PA,27265.0,1,1.0
48141,MI,26088.0,1,1.0
48135,MI,27380.0,1,1.0
48085,MI,26507.0,1,1.0
48084,MI,16364.0,1,1.0
79915,TX,35234.0,1,1.0
79423,TX,42311.0,1,1.0
79331,TX,11825.0,1,1.0
78830,TX,509.0,1,1.0
78704,TX,49197.0,1,1.0
78664,TX,60287.0,1,1.0
78247,TX,50876.0,1,1.0
78245,TX,93031.0,1,1.0
04412,ME,9672.0,1,1.0
40214,KY,46220.0,1,1.0
32210,FL,66415.0,1,1.0
35211,AL,24775.0,1,1.0
48152,MI,31098.0,1,1.0
50219,IA,14390.0,1,1.0
55056,MN,14245.0,1,1.0
19126,PA,16159.0,1,1.0
48098,MI,20349.0,1,1.0
19122,PA,26668.0,1,1.0
19474,PA,682.0,1,1.0
19468,PA,27869.0,1,1.0
60134,IL,30503.0,1,1.0
32168,FL,30058.0,1,1.0
60101,IL,37644.0,1,1.0
48158,MI,7362.0,1,1.0
30121,GA,25089.0,1,1.0
40212,KY,16360.0,1,1.0
48082,MI,16029.0,1,1.0
19403,PA,43734.0,1,1.0
40510,KY,1562.0,1,1.0
35077,AL,13813.0,1,1.0
30075,GA,56161.0,1,1.0
40514,KY,16427.0,1,1.0
55130,MN,18581.0,1,1.0
04210,ME,24061.0,1,1.0
04103,ME,31185.0,1,1.0
78724,TX,29680.0,1,1.0
78648,TX,8167.0,1,1.0
78076,TX,13033.0,1,1.0
77551,TX,22677.0,1,1.0
77515,TX,32710.0,1,1.0
98682,WA,65434.0,1,1.0
98532,WA,25572.0,1,1.0
04605,ME,13651.0,1,1.0
55060,MN,29693.0,1,1.0
60107,IL,39535.0,1,1.0
50325,IA,18619.0,1,1.0
60106,IL,20562.0,1,1.0
55309,MN,20387.0,1,1.0
55308,MN,9691.0,1,1.0
32211,FL,34168.0,1,1.0
60137,IL,38985.0,1,1.0
46226,IN,43997.0,1,1.0
46176,IN,28401.0,1,1.0
38834,MS,27823.0,1,1.0
46112,IN,41562.0,1,1.0
55066,MN,18732.0,1,1.0
35096,AL,8263.0,1,1.0
46131,IN,32869.0,1,1.0
40272,KY,37747.0,1,1.0
77088,TX,54320.0,1,1.0
77069,TX,19299.0,1,1.0
76155,TX,5647.0,1,1.0
98338,WA,30147.0,1,1.0
98012,WA,74956.0,1,1.0
30107,GA,16528.0,1,1.0
48120,MI,8338.0,1,1.0
30093,GA,55364.0,1,1.0
46037,IN,47264.0,1,1.0
50401,IA,28981.0,1,1.0
30134,GA,46874.0,1,1.0
46201,IN,31408.0,1,1.0
55303,MN,51480.0,1,1.0
40258,KY,26807.0,1,1.0
30082,GA,28323.0,1,1.0
30102,GA,43463.0,1,1.0
75032,TX,34590.0,1,1.0
75025,TX,53161.0,1,1.0
98166,WA,22152.0,1,1.0
98021,WA,34001.0,1,1.0
98011,WA,27897.0,1,1.0
96741,HI,6424.0,1,1.0
96720,HI,46615.0,1,1.0
96707,HI,47181.0,1,1.0
78628,TX,40378.0,1,1.0
60074,IL,37705.0,1,1.0
40152,KY,822.0,1,1.0
35042,AL,6156.0,1,1.0
50273,IA,8570.0,1,1.0
55311,MN,37390.0,1,1.0
32202,FL,6544.0,1,1.0
32223,FL,25600.0,1,1.0
30143,GA,24476.0,1,1.0
38762,MS,2196.0,1,1.0
40336,KY,12566.0,1,1.0
46142,IN,32052.0,1,1.0
60148,IL,52794.0,1,1.0
55118,MN,29106.0,1,1.0
38804,MS,17314.0,1,1.0
50208,IA,20918.0,1,1.0
60035,IL,30152.0,1,1.0
48069,MI,2627.0,1,1.0
35207,AL,7911.0,1,1.0
55114,MN,5012.0,1,1.0
55044,MN,60446.0,1,1.0
55041,MN,7800.0,1,1.0
32063,FL,14360.0,1,1.0
60030,IL,36346.0,1,1.0
32068,FL,57458.0,1,1.0
40205,KY,24077.0,1,1.0
38663,MS,11561.0,1,1.0
55318,MN,29729.0,1,1.0
98663,WA,15188.0,1,1.0
98155,WA,35948.0,1,1.0
98087,WA,40711.0,1,1.0
98056,WA,36344.0,1,1.0
99212,WA,21672.0,1,1.0
78061,TX,10569.0,1,1.0
48206,MI,15712.0,1,1.0
50525,IA,3494.0,1,1.0
39069,MS,5227.0,1,1.0
46268,IN,26353.0,1,1.0
60409,IL,36045.0,1,1.0
30312,GA,25435.0,1,1.0
55406,MN,34588.0,1,1.0
60301,IL,3043.0,1,1.0
48211,MI,5447.0,1,1.0
35055,AL,22299.0,1,1.0
39074,MS,14552.0,1,1.0
77044,TX,55665.0,1,1.0
98007,WA,29476.0,1,1.0
42064,KY,8116.0,1,1.0
27574,NC,14320.0,1,1.0
30038,GA,43683.0,1,1.0
30014,GA,39247.0,1,1.0
30008,GA,32435.0,1,1.0
41018,KY,29305.0,1,1.0
48216,MI,5031.0,1,1.0
48215,MI,10520.0,1,1.0
40965,KY,12477.0,1,1.0
48214,MI,18959.0,1,1.0
30238,GA,41617.0,1,1.0
