zipcode,state,population,is_substance_abuse_rehab,is_substance_abuse_rehab_capped_viz
55746,MN,17071.0,1,1.0
55802,MN,2544.0,1,1.0
35805,AL,23189.0,1,1.0
51101,IA,1146.0,1,1.0
30507,GA,30573.0,1,1.0
48505,MI,17685.0,1,1.0
55906,MN,19559.0,1,1.0
46601,IN,5947.0,1,1.0
30458,GA,48526.0,1,1.0
32502,FL,4277.0,1,1.0
42071,KY,29703.0,1,1.0
48607,MI,1456.0,1,1.0
30549,GA,28696.0,1,1.0
32607,FL,35420.0,1,1.0
06704,CT,27300.0,1,1.0
01701,MA,33005.0,1,1.0
03224,NH,2368.0,1,1.0
01089,MA,28835.0,1,1.0
01453,MA,43752.0,1,1.0
02886,RI,29373.0,1,1.0
01880,MA,27071.0,1,1.0
06880,CT,27233.0,1,1.0
01867,MA,25522.0,1,1.0
01864,MA,15554.0,1,1.0
42053,KY,4837.0,1,1.0
30571,GA,3244.0,1,1.0
35806,AL,25702.0,1,1.0
39402,MS,44633.0,1,1.0
48464,MI,2077.0,1,1.0
35652,AL,8215.0,1,1.0
41751,KY,306.0,1,1.0
39459,MS,3604.0,1,1.0
42259,KY,1046.0,1,1.0
55783,MN,2484.0,1,1.0
46714,IN,15411.0,1,1.0
48601,MI,32165.0,1,1.0
42066,KY,23081.0,1,1.0
60525,IL,32613.0,1,1.0
39452,MS,28668.0,1,1.0
32606,FL,24380.0,1,1.0
30540,GA,19397.0,1,1.0
46706,IN,19995.0,1,1.0
46804,IN,28800.0,1,1.0
42127,KY,6394.0,1,1.0
42054,KY,1027.0,1,1.0
01901,MA,2794.0,1,1.0
32808,FL,52551.0,1,1.0
06410,CT,28559.0,1,1.0
01440,MA,21577.0,1,1.0
01852,MA,36708.0,1,1.0
03103,NH,38039.0,1,1.0
02081,MA,20584.0,1,1.0
01913,MA,17366.0,1,1.0
06483,CT,16748.0,1,1.0
06902,CT,69192.0,1,1.0
06830,CT,25043.0,1,1.0
39571,MS,14892.0,1,1.0
60532,IL,28766.0,1,1.0
32501,FL,10960.0,1,1.0
60560,IL,27185.0,1,1.0
30605,GA,43205.0,1,1.0
48502,MI,1478.0,1,1.0
39531,MS,19965.0,1,1.0
32792,FL,51376.0,1,1.0
48722,MI,3137.0,1,1.0
32789,FL,26399.0,1,1.0
60622,IL,55075.0,1,1.0
56034,MN,609.0,1,1.0
32750,FL,25261.0,1,1.0
60604,IL,897.0,1,1.0
48823,MI,51793.0,1,1.0
56003,MN,15221.0,1,1.0
56143,MN,4545.0,1,1.0
56082,MN,14507.0,1,1.0
60608,IL,75770.0,1,1.0
56001,MN,50729.0,1,1.0
42301,KY,44883.0,1,1.0
30655,GA,27541.0,1,1.0
32773,FL,33990.0,1,1.0
01026,MA,1011.0,1,1.0
06033,CT,29658.0,1,1.0
06810,CT,55200.0,1,1.0
03440,NH,2726.0,1,1.0
03442,NH,1501.0,1,1.0
05773,VT,2036.0,1,1.0
05701,VT,20349.0,1,1.0
01267,MA,7876.0,1,1.0
04944,ME,68.0,1,1.0
06757,CT,2193.0,1,1.0
32803,FL,21003.0,1,1.0
47112,IN,17404.0,1,1.0
30642,GA,14121.0,1,1.0
32796,FL,20818.0,1,1.0
42602,KY,9084.0,1,1.0
63103,MO,9411.0,1,1.0
48933,MI,2467.0,1,1.0
36203,AL,19460.0,1,1.0
32922,FL,15923.0,1,1.0
63116,MO,41959.0,1,1.0
42455,KY,3306.0,1,1.0
32807,FL,34384.0,1,1.0
42642,KY,12939.0,1,1.0
35957,AL,16849.0,1,1.0
36106,AL,15438.0,1,1.0
60617,IL,77270.0,1,1.0
30680,GA,46629.0,1,1.0
56031,MN,12117.0,1,1.0
32804,FL,19084.0,1,1.0
47012,IN,9994.0,1,1.0
60626,IL,50548.0,1,1.0
49006,MI,25119.0,1,1.0
06708,CT,30345.0,1,1.0
01610,MA,28717.0,1,1.0
02908,RI,38507.0,1,1.0
05735,VT,4019.0,1,1.0
03079,NH,30095.0,1,1.0
03071,NH,5198.0,1,1.0
01103,MA,2545.0,1,1.0
05489,VT,3355.0,1,1.0
36301,AL,38447.0,1,1.0
59106,MT,20681.0,1,1.0
33012,FL,70260.0,1,1.0
60827,IL,24936.0,1,1.0
49001,MI,21730.0,1,1.0
56270,MN,1197.0,1,1.0
32955,FL,40275.0,1,1.0
05738,VT,1139.0,1,1.0
22031,VA,35256.0,1,1.0
24501,VA,27160.0,1,1.0
68132,NE,13729.0,1,1.0
56187,MN,15312.0,1,1.0
23219,VA,5307.0,1,1.0
60649,IL,48171.0,1,1.0
63084,MO,19500.0,1,1.0
33014,FL,40261.0,1,1.0
49008,MI,18343.0,1,1.0
59044,MT,12099.0,1,1.0
32935,FL,41837.0,1,1.0
49036,MI,24632.0,1,1.0
31036,GA,10985.0,1,1.0
60901,IL,33628.0,1,1.0
52403,IA,23012.0,1,1.0
30906,GA,58458.0,1,1.0
31201,GA,8882.0,1,1.0
56353,MN,9314.0,1,1.0
31076,GA,2814.0,1,1.0
49015,MI,28008.0,1,1.0
60804,IL,85673.0,1,1.0
31096,GA,6964.0,1,1.0
49058,MI,19422.0,1,1.0
49014,MI,21505.0,1,1.0
63043,MO,22362.0,1,1.0
47203,IN,27006.0,1,1.0
56241,MN,3903.0,1,1.0
47201,IN,45969.0,1,1.0
49091,MI,19901.0,1,1.0
33016,FL,45714.0,1,1.0
56304,MN,17020.0,1,1.0
55072,MN,4346.0,1,1.0
55021,MN,30636.0,1,1.0
56670,MN,1372.0,1,1.0
29323,SC,16488.0,1,1.0
29910,SC,49140.0,1,1.0
56345,MN,15058.0,1,1.0
29720,SC,51198.0,1,1.0
29571,SC,14423.0,1,1.0
50022,IA,8052.0,1,1.0
51301,IA,12606.0,1,1.0
55420,MN,23128.0,1,1.0
55024,MN,35948.0,1,1.0
60638,IL,56928.0,1,1.0
63118,MO,25194.0,1,1.0
49022,MI,30143.0,1,1.0
31024,GA,20802.0,1,1.0
52653,IA,3427.0,1,1.0
36582,AL,25903.0,1,1.0
52761,IA,30530.0,1,1.0
52641,IA,12920.0,1,1.0
33139,FL,36286.0,1,1.0
56467,MN,2609.0,1,1.0
47501,IN,18003.0,1,1.0
49203,MI,37269.0,1,1.0
56482,MN,6925.0,1,1.0
33138,FL,27601.0,1,1.0
63376,MO,76064.0,1,1.0
49024,MI,30332.0,1,1.0
30909,GA,48181.0,1,1.0
36117,AL,53172.0,1,1.0
49102,MI,1282.0,1,1.0
56258,MN,15480.0,1,1.0
29205,SC,23586.0,1,1.0
08332,NJ,35396.0,1,1.0
08086,NJ,8358.0,1,1.0
06840,CT,20612.0,1,1.0
55718,MN,3245.0,1,1.0
55428,MN,31896.0,1,1.0
08628,NJ,10310.0,1,1.0
33055,FL,42950.0,1,1.0
33054,FL,30352.0,1,1.0
33028,FL,28140.0,1,1.0
47433,IN,3974.0,1,1.0
56425,MN,8584.0,1,1.0
63138,MO,18852.0,1,1.0
33133,FL,34141.0,1,1.0
47441,IN,8972.0,1,1.0
49236,MI,4831.0,1,1.0
50266,IA,36486.0,1,1.0
50228,IA,2509.0,1,1.0
55009,MN,8252.0,1,1.0
56186,MN,381.0,1,1.0
56007,MN,21434.0,1,1.0
07980,NJ,2420.0,1,1.0
63139,MO,21971.0,1,1.0
33146,FL,16468.0,1,1.0
27030,NC,36995.0,1,1.0
63344,MO,1632.0,1,1.0
31404,GA,31530.0,1,1.0
63136,MO,41767.0,1,1.0
56364,MN,5562.0,1,1.0
36604,AL,8798.0,1,1.0
33143,FL,34853.0,1,1.0
29532,SC,19572.0,1,1.0
06811,CT,31216.0,1,1.0
06320,CT,27398.0,1,1.0
06095,CT,29458.0,1,1.0
06051,CT,31134.0,1,1.0
55806,MN,9761.0,1,1.0
56359,MN,3585.0,1,1.0
08889,NJ,9928.0,1,1.0
08809,NJ,7255.0,1,1.0
61032,IL,29110.0,1,1.0
31525,GA,28766.0,1,1.0
31405,GA,38069.0,1,1.0
56374,MN,9943.0,1,1.0
59417,MT,7795.0,1,1.0
08234,NJ,46906.0,1,1.0
06897,CT,18520.0,1,1.0
51103,IA,16827.0,1,1.0
06354,CT,5647.0,1,1.0
55343,MN,26307.0,1,1.0
07446,NJ,14812.0,1,1.0
07052,NJ,48867.0,1,1.0
27282,NC,15966.0,1,1.0
27278,NC,28846.0,1,1.0
29108,SC,20159.0,1,1.0
47710,IN,18470.0,1,1.0
43113,OH,24165.0,1,1.0
33137,FL,25763.0,1,1.0
33067,FL,27564.0,1,1.0
56484,MN,3517.0,1,1.0
36544,AL,11717.0,1,1.0
29030,SC,1827.0,1,1.0
07974,NJ,13122.0,1,1.0
06516,CT,55584.0,1,1.0
55780,MN,259.0,1,1.0
55449,MN,33321.0,1,1.0
55417,MN,26259.0,1,1.0
07734,NJ,12772.0,1,1.0
31622,GA,1863.0,1,1.0
33186,FL,69866.0,1,1.0
27105,NC,39977.0,1,1.0
31602,GA,35999.0,1,1.0
43055,OH,62590.0,1,1.0
27215,NC,44620.0,1,1.0
43082,OH,32459.0,1,1.0
31606,GA,3894.0,1,1.0
27104,NC,30533.0,1,1.0
61265,IL,44342.0,1,1.0
08097,NJ,3283.0,1,1.0
08064,NJ,121.0,1,1.0
37086,TN,37463.0,1,1.0
58078,ND,39161.0,1,1.0
36610,AL,9699.0,1,1.0
36701,AL,21448.0,1,1.0
53042,WI,6886.0,1,1.0
37059,TN,1578.0,1,1.0
59526,MT,2649.0,1,1.0
53040,WI,8358.0,1,1.0
57062,SD,2344.0,1,1.0
47714,IN,32827.0,1,1.0
06249,CT,7142.0,1,1.0
06359,CT,5149.0,1,1.0
06260,CT,9236.0,1,1.0
06226,CT,19233.0,1,1.0
06106,CT,38036.0,1,1.0
06001,CT,19262.0,1,1.0
57042,SD,8131.0,1,1.0
27263,NC,21613.0,1,1.0
07424,NJ,26776.0,1,1.0
50322,IA,31652.0,1,1.0
50310,IA,30754.0,1,1.0
57262,SD,5326.0,1,1.0
57555,SD,3980.0,1,1.0
55126,MN,27390.0,1,1.0
55121,MN,9468.0,1,1.0
55103,MN,13874.0,1,1.0
55057,MN,25519.0,1,1.0
56431,MN,8763.0,1,1.0
57108,SD,31953.0,1,1.0
31565,GA,2039.0,1,1.0
31701,GA,18133.0,1,1.0
36801,AL,24590.0,1,1.0
07444,NJ,11144.0,1,1.0
07024,NJ,40171.0,1,1.0
08723,NJ,31272.0,1,1.0
08648,NJ,31955.0,1,1.0
51455,IA,2185.0,1,1.0
57349,SD,1529.0,1,1.0
56073,MN,17275.0,1,1.0
55709,MN,4199.0,1,1.0
08205,NJ,28666.0,1,1.0
07753,NJ,37397.0,1,1.0
07702,NJ,4184.0,1,1.0
27292,NC,39337.0,1,1.0
47909,IN,42759.0,1,1.0
27504,NC,16613.0,1,1.0
37207,TN,38719.0,1,1.0
61264,IL,10157.0,1,1.0
07073,NJ,10022.0,1,1.0
08873,NJ,55500.0,1,1.0
50023,IA,43603.0,1,1.0
52802,IA,9967.0,1,1.0
52632,IA,12006.0,1,1.0
68071,NE,2011.0,1,1.0
08002,NJ,23920.0,1,1.0
37185,TN,9082.0,1,1.0
22201,VA,39331.0,1,1.0
22102,VA,27743.0,1,1.0
56751,MN,5648.0,1,1.0
22030,VA,60431.0,1,1.0
43155,OH,2531.0,1,1.0
43130,OH,62010.0,1,1.0
47872,IN,8075.0,1,1.0
08096,NJ,36355.0,1,1.0
47905,IN,41787.0,1,1.0
07005,NJ,15985.0,1,1.0
50701,IA,29806.0,1,1.0
50138,IA,11631.0,1,1.0
55987,MN,34010.0,1,1.0
55425,MN,10281.0,1,1.0
55369,MN,38379.0,1,1.0
20187,VA,18888.0,1,1.0
68104,NE,36706.0,1,1.0
68803,NE,26487.0,1,1.0
68039,NE,1355.0,1,1.0
57350,SD,16174.0,1,1.0
43212,OH,24171.0,1,1.0
33418,FL,43383.0,1,1.0
49649,MI,6919.0,1,1.0
29223,SC,52477.0,1,1.0
22182,VA,27778.0,1,1.0
50323,IA,16616.0,1,1.0
68152,NE,6615.0,1,1.0
69361,NE,17526.0,1,1.0
24014,VA,16869.0,1,1.0
68410,NE,8620.0,1,1.0
11520,NY,45121.0,1,1.0
37122,TN,64018.0,1,1.0
33430,FL,20327.0,1,1.0
43203,OH,8726.0,1,1.0
22042,VA,34638.0,1,1.0
63703,MO,8599.0,1,1.0
33325,FL,31556.0,1,1.0
49505,MI,31444.0,1,1.0
59803,MT,17203.0,1,1.0
49659,MI,6670.0,1,1.0
27312,NC,21572.0,1,1.0
53072,WI,26687.0,1,1.0
49525,MI,30275.0,1,1.0
58316,ND,5412.0,1,1.0
31773,GA,4005.0,1,1.0
59715,MT,37286.0,1,1.0
29201,SC,25259.0,1,1.0
22044,VA,13847.0,1,1.0
53066,WI,36595.0,1,1.0
53086,WI,9209.0,1,1.0
68123,NE,32203.0,1,1.0
23666,VA,52845.0,1,1.0
23452,VA,59076.0,1,1.0
23231,VA,37455.0,1,1.0
22304,VA,49237.0,1,1.0
22205,VA,18594.0,1,1.0
27563,NC,4970.0,1,1.0
61704,IL,37129.0,1,1.0
10301,NY,41474.0,1,1.0
11746,NY,69040.0,1,1.0
60625,IL,76525.0,1,1.0
60613,IL,53048.0,1,1.0
78723,TX,34522.0,1,1.0
78624,TX,23080.0,1,1.0
77546,TX,54670.0,1,1.0
77083,TX,73763.0,1,1.0
77057,TX,43669.0,1,1.0
76132,TX,26249.0,1,1.0
47906,IN,73579.0,1,1.0
29306,SC,16822.0,1,1.0
27401,NC,21854.0,1,1.0
43204,OH,42315.0,1,1.0
13637,NY,4980.0,1,1.0
13502,NY,33990.0,1,1.0
61605,IL,14049.0,1,1.0
75069,TX,39084.0,1,1.0
11692,NY,22776.0,1,1.0
11368,NY,117110.0,1,1.0
11743,NY,41522.0,1,1.0
60131,IL,18205.0,1,1.0
11231,NY,37240.0,1,1.0
10512,NY,24664.0,1,1.0
53188,WI,35552.0,1,1.0
27526,NC,56089.0,1,1.0
37303,TN,25894.0,1,1.0
57570,SD,1933.0,1,1.0
31904,GA,36947.0,1,1.0
22514,VA,2605.0,1,1.0
77520,TX,38587.0,1,1.0
77433,TX,106663.0,1,1.0
77303,TX,20974.0,1,1.0
77055,TX,42766.0,1,1.0
14432,NY,5746.0,1,1.0
60142,IL,29831.0,1,1.0
60014,IL,48275.0,1,1.0
58475,ND,145.0,1,1.0
53189,WI,26846.0,1,1.0
29420,SC,23619.0,1,1.0
58504,ND,29517.0,1,1.0
37312,TN,36291.0,1,1.0
58421,ND,2875.0,1,1.0
27573,NC,11017.0,1,1.0
12771,NY,14423.0,1,1.0
12719,NY,1056.0,1,1.0
27509,NC,7650.0,1,1.0
43402,OH,31459.0,1,1.0
53216,WI,30109.0,1,1.0
43223,OH,27951.0,1,1.0
27587,NC,76647.0,1,1.0
57601,SD,3824.0,1,1.0
49707,MI,22243.0,1,1.0
53214,WI,34297.0,1,1.0
27520,NC,46478.0,1,1.0
22503,VA,3997.0,1,1.0
53202,WI,27897.0,1,1.0
61802,IL,19460.0,1,1.0
10304,NY,46944.0,1,1.0
78070,TX,20618.0,1,1.0
78041,TX,48491.0,1,1.0
77598,TX,25620.0,1,1.0
11559,NY,8709.0,1,1.0
11224,NY,46019.0,1,1.0
12545,NY,4741.0,1,1.0
79601,TX,26515.0,1,1.0
78749,TX,35239.0,1,1.0
10577,NY,6008.0,1,1.0
14886,NY,6648.0,1,1.0
11937,NY,19968.0,1,1.0
10514,NY,12568.0,1,1.0
60641,IL,69354.0,1,1.0
77013,TX,16815.0,1,1.0
76903,TX,32215.0,1,1.0
33602,FL,19936.0,1,1.0
53218,WI,38488.0,1,1.0
33569,FL,28065.0,1,1.0
22405,VA,34430.0,1,1.0
49868,MI,4108.0,1,1.0
49862,MI,4602.0,1,1.0
57747,SD,5695.0,1,1.0
37360,TN,1667.0,1,1.0
27837,NC,5871.0,1,1.0
43610,OH,4159.0,1,1.0
43609,OH,20519.0,1,1.0
33618,FL,26474.0,1,1.0
27603,NC,54616.0,1,1.0
33604,FL,39071.0,1,1.0
33603,FL,19070.0,1,1.0
57783,SD,16165.0,1,1.0
64123,MO,10639.0,1,1.0
33711,FL,20121.0,1,1.0
12304,NY,21513.0,1,1.0
12009,NY,7874.0,1,1.0
29464,SC,51287.0,1,1.0
27604,NC,46076.0,1,1.0
14008,NY,1306.0,1,1.0
60007,IL,33670.0,1,1.0
12209,NY,10231.0,1,1.0
61109,IL,26958.0,1,1.0
75150,TX,64654.0,1,1.0
75043,TX,63973.0,1,1.0
75038,TX,32928.0,1,1.0
79415,TX,17499.0,1,1.0
14895,NY,9375.0,1,1.0
59925,MT,1633.0,1,1.0
64111,MO,17112.0,1,1.0
27705,NC,50472.0,1,1.0
64055,MO,36225.0,1,1.0
64131,MO,21837.0,1,1.0
60012,IL,10916.0,1,1.0
78665,TX,61577.0,1,1.0
78205,TX,2339.0,1,1.0
77705,TX,37950.0,1,1.0
77388,TX,51483.0,1,1.0
14094,NY,50969.0,1,1.0
13159,NY,5155.0,1,1.0
49801,MI,11479.0,1,1.0
33707,FL,24646.0,1,1.0
43512,OH,28208.0,1,1.0
27607,NC,27182.0,1,1.0
53590,WI,43684.0,1,1.0
43617,OH,7659.0,1,1.0
33625,FL,28704.0,1,1.0
61953,IL,6365.0,1,1.0
33706,FL,15309.0,1,1.0
33966,FL,11245.0,1,1.0
44017,OH,18611.0,1,1.0
45503,OH,32870.0,1,1.0
49781,MI,3901.0,1,1.0
33615,FL,47434.0,1,1.0
53533,WI,7306.0,1,1.0
27615,NC,43010.0,1,1.0
27801,NC,19043.0,1,1.0
59935,MT,3432.0,1,1.0
57717,SD,8242.0,1,1.0
64145,MO,5518.0,1,1.0
33709,FL,27026.0,1,1.0
29452,SC,343.0,1,1.0
64086,MO,23957.0,1,1.0
57752,SD,2324.0,1,1.0
60093,IL,20691.0,1,1.0
44070,OH,32442.0,1,1.0
45640,OH,15896.0,1,1.0
76087,TX,33346.0,1,1.0
12534,NY,17539.0,1,1.0
61201,IL,37366.0,1,1.0
60651,IL,62819.0,1,1.0
60015,IL,28013.0,1,1.0
75208,TX,29446.0,1,1.0
75070,TX,57712.0,1,1.0
75057,TX,16001.0,1,1.0
75010,TX,33186.0,1,1.0
60406,IL,24011.0,1,1.0
60188,IL,43053.0,1,1.0
45613,OH,3542.0,1,1.0
44127,OH,4179.0,1,1.0
44114,OH,7622.0,1,1.0
28079,NC,39051.0,1,1.0
13904,NY,9236.0,1,1.0
76036,TX,31589.0,1,1.0
75238,TX,32801.0,1,1.0
75074,TX,53003.0,1,1.0
53217,WI,30559.0,1,1.0
95638,CA,2295.0,1,1.0
95521,CA,21581.0,1,1.0
95377,CA,34590.0,1,1.0
23223,VA,51960.0,1,1.0
43953,OH,11637.0,1,1.0
49946,MI,3784.0,1,1.0
53913,WI,21046.0,1,1.0
28227,NC,57126.0,1,1.0
54403,WI,24712.0,1,1.0
23220,VA,36942.0,1,1.0
28086,NC,27641.0,1,1.0
37660,TN,39479.0,1,1.0
95446,CA,4690.0,1,1.0
93704,CA,28573.0,1,1.0
93703,CA,34840.0,1,1.0
93675,CA,3820.0,1,1.0
92385,CA,221.0,1,1.0
92252,CA,8463.0,1,1.0
28083,NC,25821.0,1,1.0
58835,ND,1050.0,1,1.0
29577,SC,34109.0,1,1.0
43718,OH,3049.0,1,1.0
28080,NC,7964.0,1,1.0
37801,TN,28822.0,1,1.0
54022,WI,23612.0,1,1.0
64158,MO,6750.0,1,1.0
44108,OH,20005.0,1,1.0
23234,VA,46610.0,1,1.0
93405,CA,23331.0,1,1.0
92655,CA,8878.0,1,1.0
92128,CA,49083.0,1,1.0
92003,CA,4781.0,1,1.0
74437,OK,9098.0,1,1.0
54017,WI,19816.0,1,1.0
53548,WI,19233.0,1,1.0
23114,VA,21160.0,1,1.0
23434,VA,51430.0,1,1.0
44102,OH,43347.0,1,1.0
62363,IL,5726.0,1,1.0
23230,VA,8263.0,1,1.0
33834,FL,6584.0,1,1.0
28150,NC,28517.0,1,1.0
95682,CA,30233.0,1,1.0
54983,WI,4515.0,1,1.0
92223,CA,59924.0,1,1.0
91744,CA,81817.0,1,1.0
91011,CA,20588.0,1,1.0
90720,CA,22955.0,1,1.0
90240,CA,26495.0,1,1.0
90032,CA,43506.0,1,1.0
29709,SC,5911.0,1,1.0
37828,TN,1458.0,1,1.0
44055,OH,19331.0,1,1.0
64506,MO,22828.0,1,1.0
37743,TN,25755.0,1,1.0
37914,TN,20587.0,1,1.0
33841,FL,7439.0,1,1.0
33781,FL,27349.0,1,1.0
44053,OH,20735.0,1,1.0
28034,NC,19258.0,1,1.0
23060,VA,38288.0,1,1.0
62440,IL,1121.0,1,1.0
37840,TN,9330.0,1,1.0
37830,TN,31839.0,1,1.0
28021,NC,13669.0,1,1.0
33809,FL,30629.0,1,1.0
23059,VA,40249.0,1,1.0
23454,VA,58665.0,1,1.0
54302,WI,31327.0,1,1.0
28205,NC,49600.0,1,1.0
44113,OH,20291.0,1,1.0
90755,CA,11923.0,1,1.0
90272,CA,22849.0,1,1.0
95828,CA,63116.0,1,1.0
53545,WI,23318.0,1,1.0
95811,CA,12463.0,1,1.0
95624,CA,66575.0,1,1.0
95363,CA,29309.0,1,1.0
94933,CA,1226.0,1,1.0
95123,CA,70040.0,1,1.0
95013,CA,108.0,1,1.0
94005,CA,4836.0,1,1.0
26301,WV,28586.0,1,1.0
23061,VA,22256.0,1,1.0
49931,MI,10307.0,1,1.0
28215,NC,61842.0,1,1.0
28214,NC,42925.0,1,1.0
54311,WI,37532.0,1,1.0
23320,VA,60412.0,1,1.0
28115,NC,43413.0,1,1.0
23606,VA,31684.0,1,1.0
28315,NC,13500.0,1,1.0
23188,VA,45438.0,1,1.0
44134,OH,38845.0,1,1.0
62226,IL,29156.0,1,1.0
49938,MI,7340.0,1,1.0
33813,FL,36448.0,1,1.0
33919,FL,30587.0,1,1.0
28031,NC,30836.0,1,1.0
49935,MI,5952.0,1,1.0
27910,NC,10662.0,1,1.0
28216,NC,57196.0,1,1.0
33980,FL,11762.0,1,1.0
23321,VA,37752.0,1,1.0
44060,OH,60360.0,1,1.0
28027,NC,76478.0,1,1.0
92241,CA,9270.0,1,1.0
92084,CA,49941.0,1,1.0
53713,WI,23291.0,1,1.0
94552,CA,14721.0,1,1.0
93257,CA,79569.0,1,1.0
92880,CA,75365.0,1,1.0
92618,CA,57488.0,1,1.0
44320,OH,19083.0,1,1.0
44272,OH,5356.0,1,1.0
34207,FL,35281.0,1,1.0
44240,OH,38354.0,1,1.0
23607,VA,23498.0,1,1.0
34205,FL,33789.0,1,1.0
44146,OH,29778.0,1,1.0
34275,FL,20570.0,1,1.0
44306,OH,21085.0,1,1.0
91355,CA,32886.0,1,1.0
90732,CA,21397.0,1,1.0
90026,CA,63329.0,1,1.0
91740,CA,26644.0,1,1.0
91361,CA,20262.0,1,1.0
28372,NC,13765.0,1,1.0
66044,KS,28276.0,1,1.0
34209,FL,32940.0,1,1.0
34234,FL,20858.0,1,1.0
28304,NC,37120.0,1,1.0
34104,FL,25485.0,1,1.0
29926,SC,24832.0,1,1.0
38115,TN,40076.0,1,1.0
29935,SC,3859.0,1,1.0
92335,CA,96605.0,1,1.0
54481,WI,28100.0,1,1.0
25309,WV,13146.0,1,1.0
54301,WI,22875.0,1,1.0
54937,WI,21333.0,1,1.0
95713,CA,9156.0,1,1.0
95407,CA,42504.0,1,1.0
44305,OH,21214.0,1,1.0
38117,TN,27138.0,1,1.0
66047,KS,19396.0,1,1.0
23602,VA,42004.0,1,1.0
28377,NC,11081.0,1,1.0
38116,TN,39107.0,1,1.0
62560,IL,1431.0,1,1.0
44221,OH,29601.0,1,1.0
54501,WI,20591.0,1,1.0
28349,NC,3070.0,1,1.0
91741,CA,26999.0,1,1.0
28466,NC,8773.0,1,1.0
68144,NE,24994.0,1,1.0
38134,TN,41760.0,1,1.0
66202,KS,16827.0,1,1.0
44446,OH,20173.0,1,1.0
68372,NE,3813.0,1,1.0
34470,FL,20483.0,1,1.0
44444,OH,10042.0,1,1.0
66112,KS,12507.0,1,1.0
68107,NE,31064.0,1,1.0
54538,WI,3133.0,1,1.0
37938,TN,18207.0,1,1.0
91105,CA,13869.0,1,1.0
90280,CA,92678.0,1,1.0
96001,CA,33914.0,1,1.0
26501,WV,19200.0,1,1.0
66104,KS,27509.0,1,1.0
54601,WI,51090.0,1,1.0
66103,KS,12741.0,1,1.0
54548,WI,5406.0,1,1.0
68124,NE,15503.0,1,1.0
38201,TN,10095.0,1,1.0
28472,NC,17308.0,1,1.0
66101,KS,13785.0,1,1.0
38366,TN,2369.0,1,1.0
34613,FL,18869.0,1,1.0
54701,WI,41346.0,1,1.0
24019,VA,27630.0,1,1.0
28540,NC,49739.0,1,1.0
34474,FL,17781.0,1,1.0
44646,OH,47973.0,1,1.0
66207,KS,14519.0,1,1.0
95368,CA,13896.0,1,1.0
95231,CA,4808.0,1,1.0
95003,CA,24706.0,1,1.0
94598,CA,26826.0,1,1.0
25302,WV,14307.0,1,1.0
54814,WI,2985.0,1,1.0
53520,WI,6684.0,1,1.0
95122,CA,54056.0,1,1.0
38375,TN,9071.0,1,1.0
34488,FL,11392.0,1,1.0
23921,VA,2060.0,1,1.0
54703,WI,44593.0,1,1.0
24012,VA,30037.0,1,1.0
44691,OH,44666.0,1,1.0
24055,VA,12236.0,1,1.0
44502,OH,9300.0,1,1.0
93635,CA,48510.0,1,1.0
93555,CA,32810.0,1,1.0
94403,CA,45057.0,1,1.0
94109,CA,58501.0,1,1.0
45505,OH,19708.0,1,1.0
67361,KS,1764.0,1,1.0
45213,OH,12052.0,1,1.0
66612,KS,2097.0,1,1.0
67218,KS,23044.0,1,1.0
67211,KS,19721.0,1,1.0
45415,OH,12811.0,1,1.0
67202,KS,2435.0,1,1.0
34652,FL,26697.0,1,1.0
62704,IL,39157.0,1,1.0
68134,NE,28996.0,1,1.0
95742,CA,16260.0,1,1.0
24153,VA,38728.0,1,1.0
45631,OH,14200.0,1,1.0
67226,KS,20767.0,1,1.0
45458,OH,36474.0,1,1.0
45432,OH,15105.0,1,1.0
28786,NC,21204.0,1,1.0
82718,WY,25764.0,1,1.0
45240,OH,28820.0,1,1.0
45238,OH,46864.0,1,1.0
24503,VA,19810.0,1,1.0
45042,OH,26972.0,1,1.0
66603,KS,1569.0,1,1.0
45629,OH,3220.0,1,1.0
45506,OH,13330.0,1,1.0
94517,CA,12525.0,1,1.0
94080,CA,66592.0,1,1.0
90806,CA,41611.0,1,1.0
90063,CA,50227.0,1,1.0
73801,OK,15671.0,1,1.0
54313,WI,39911.0,1,1.0
93022,CA,6172.0,1,1.0
92870,CA,52749.0,1,1.0
92591,CA,42021.0,1,1.0
92399,CA,55794.0,1,1.0
92356,CA,6050.0,1,1.0
92301,CA,38912.0,1,1.0
92131,CA,36394.0,1,1.0
92067,CA,9344.0,1,1.0
65793,MO,6304.0,1,1.0
34996,FL,11042.0,1,1.0
34990,FL,31160.0,1,1.0
65616,MO,27562.0,1,1.0
68763,NE,4701.0,1,1.0
73110,OK,33156.0,1,1.0
73012,OK,41289.0,1,1.0
53546,WI,31190.0,1,1.0
53208,WI,29644.0,1,1.0
53105,WI,29654.0,1,1.0
34684,FL,27078.0,1,1.0
38462,TN,10488.0,1,1.0
24521,VA,9902.0,1,1.0
34769,FL,27594.0,1,1.0
54915,WI,43190.0,1,1.0
82301,WY,8539.0,1,1.0
38556,TN,12742.0,1,1.0
54729,WI,33980.0,1,1.0
91730,CA,68883.0,1,1.0
91702,CA,62328.0,1,1.0
66614,KS,31332.0,1,1.0
22311,VA,19934.0,1,1.0
24556,VA,3357.0,1,1.0
74114,OK,15843.0,1,1.0
74075,OK,25033.0,1,1.0
24609,VA,6620.0,1,1.0
